id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
67c0853bc1f34defb2c4982ced168537,2019-02-15 13:23:26,Gunung Putri Lembang,"Cocok untuk yang baru pertama kali melakukan camping, bareng sama temen-temen kuliah. Tempatnya keren bgt.",5,neutral,neutral,positive,"Great for first-time campers, going with college friends. The place is really cool.","place, atmosphere","positive, positive","place, friends"
8b6ace090b124289b6300df9572c8218,2022-05-23 18:04:26,Gunung Tangkuban Parahu,"Enak, banget tempat nya.   Walaupun matahari terik.   Tapi, tetap dingin.   Bersih & tertata dengan rapih.",5,neutral,neutral,neutral,"Delicious, the place is great. Even though the sun is hot. But, it's still cold. Clean & neatly organized.","food, place, weather, cleanliness","positive, positive, negative, positive","Delicious, place, sun, Clean"
0662e1d9417a49ae8f36f125c3acc218,2022-11-23 17:58:13,Floating Market Lembang,Tempat liburan di Bandung yg paling nyaman utk seluruh keluarga. Ada banyak pilihan kuliner dan spot poto.,5,neutral,neutral,positive,The most comfortable holiday destination in Bandung for the whole family. There are many culinary choices and photo spots.,"accommodation, food, photo","positive, positive, positive","holiday, culinary, photo"
ae80844b12a84d1397f746bf29ae8d4a,2019-02-15 12:24:58,Curug Tilu Leuwi Opat,"Tempat nya bagus, akses jalan kesananya kurang bagus, curugnya ada yg tercemar ada yg masih lumayan bersih",4,negative,neutral,positive,"The place is nice, but the road access to get there is not very good. Some of the waterfalls are polluted, while others are still reasonably clean.","place, road, water, water","positive, negative, negative, positive","place, road, waterfalls, clean"
8b53911995cc455a8b1230194ba8b8e5,2022-02-23 18:22:48,Terminal Wisata Grafika Cikole,"Tempat nya bagus. Permainan outdoor nya jg banyak. Untuk anak anak seperti kelinci, rusa, burung, painball",4,neutral,neutral,positive,"The place is nice. There are also many outdoor games. For children there are rabbits, deer, birds, paintball.","place, activity","positive, positive","place, games"
7de80e63f5d14815bf913fe39dfa0747,2020-02-15 12:24:58,Curug Tilu Leuwi Opat,"Berangkatlah dgn sepatu, bwa jaket, dan siapkan tas ransel untuk mempermudah perjalanan menuju ke curugnya",5,neutral,neutral,neutral,"Go with shoes, bring a jacket, and prepare a backpack to make the journey to the waterfall easier.",attraction,neutral,waterfall
90b97dcc12c447d993760762e5829e8b,2020-02-15 12:57:10,Kebun Begonia Lembang,"Walaupun cuma taman tapi saya suka. Dan cocok untuk yang suka fotofoto
Bunganya banyak dan bagus bagus🌹🌼 …",5,neutral,neutral,positive,"Even though it's just a park, I like it. And it's perfect for those who like to take photos.
There are many beautiful flowers 🌹🌼…","place, photo, nature","positive, positive, positive","park, photos, flowers"
4a063f135a744befb18e775fb46b6f7a,2019-02-15 13:05:14,Taman Lembah DEWATA,"Tempatnya luas dan bebas bawa makan dariluar bisa di pakai acara grup atau kluarga , ada dangdut juga hehe",5,neutral,neutral,positive,"The place is spacious and you can bring food from outside. It can be used for group or family events, and there's dangdut music too, hehe.","place, spaciousness, food, music","positive, positive, positive, positive","place, spacious, food, music"
68c46a3e80594dd08e78370cc3245436,2019-02-15 14:15:48,Bukit Senyum,"
Kayu pinus, perkebunan teh, udara segar, penduduk yang ramah, makanan terjangkau, pemandangan menakjubkan",5,neutral,positive,neutral,"Pine wood, tea plantation, fresh air, friendly residents, affordable food, amazing scenery","nature, air, staff, food, scenery","positive, positive, positive, positive, positive","Pine wood, air, residents, food, scenery"
45a5a7199e9046d1916365a99c12727c,2022-02-15 12:24:50,Curug Tilu Leuwi Opat,"Sesuai namanya, ada tiga curug yg bs ditemukan di sini. Tp, curug ketiga harus bayar lagi nih sebesar 10k.",4,neutral,negative,neutral,"As the name suggests, there are three waterfalls that can be found here. But, the third waterfall requires an additional payment of 10k.","attraction, ticket","positive, negative","waterfalls, payment"
63b806355898446281f3b95f37c0184f,2020-02-15 12:24:49,Curug Tilu Leuwi Opat,"Tempatnya keren, asri, tapi jalan kesannaya agak susah dan gk ada petunjuk jalannya. Bagus untuk foto foto",4,negative,neutral,positive,"The place is cool and beautiful, but the way there is a bit difficult and there are no signs. Good for taking photos.","place, road, signage, photo","positive, negative, negative, positive","place, way, signs, photos"
47b0236f087c43cc8bb7eea53a14dfec,2022-10-15 14:09:00,Curug Cimahi / Curug Pelangi,capek bgt naiknya ya ampun tapi bagus bgt emng dan airnya kenceng batt dingin segarr asik ad wc tapi gelap,5,neutral,neutral,positive,"So tired from climbing, oh my gosh, but it's really beautiful, and the water is super fast, cold, refreshing, and fun. There's a toilet but it's dark.","activity, beauty, water, restroom","negative, positive, positive, negative","climbing, beautiful, water, toilet"
632b86fe1a0f480a885ab4affca3b482,2020-02-23 18:05:34,Gunung Tangkuban Parahu,Baru pertama kali kesini. MasyaAllah.. Bagus bgt. Enak tempatnya. Dan jaket paksu ketinggalan disini 😄😄😅 …,5,neutral,positive,neutral,This is my first time here. Wow.. It's really nice. The place is pleasant. And my husband's jacket was left here 😄😄😅 …,place,positive,place
71bef8505d4b46338a6a267ef669af0b,2022-07-15 12:39:32,Sarae Hills,Semuanya baik dan enak cuma temat parkir di basement nya agak susah(kurang personil) mohon perhatiannya...,4,neutral,negative,positive,"Everything is good and delicious, only the parking lot in the basement is a bit difficult (understaffed). Please pay attention to this.","food, parking, staff","positive, negative, negative","Everything, parking, understaffed"
4c853451e8564160a5745607cfe06af6,2022-12-15 12:39:13,Sarae Hills,View bagus hanya jarak antar spot lumayan jauh walaupun ada shuttle akses lokasi juga memacu adrenalin nih,4,neutral,neutral,positive,"Great view, just the distance between spots is quite far, although there's a shuttle. The location also gets your adrenaline pumping.","view, spot, location","positive, negative, positive","view, spots, location"
7bd9a774be4b4d769635b9d21777e3ab,2020-02-15 13:29:44,Stone Garden,Pemandangan diatas ketinggian yang sungguh menawan .. sangat cocok utk yg suka selfie.. semua spot bagus..,5,neutral,neutral,positive,A breathtaking view from above... perfect for those who love selfies.. all the spots are good.,"view, photo, spot","positive, positive, positive","view, selfies, spots"
2827ff51cb624dbbb00821203fbe61df,2019-02-15 13:23:32,Gunung Putri Lembang,"Tiket wisata dan parkir terbilang mahal untuk ukuran wisata seperti itu,banyak sampah yg tidak dibersihkan",3,neutral,negative,neutral,The admission and parking tickets are quite expensive for that kind of attraction; a lot of trash is left uncleaned.,"ticket, parking, attraction, cleanliness","negative, negative, neutral, negative","tickets, parking, attraction, trash"
272081aff01a471b8b2d4cefcba1aaed,2022-12-23 17:58:12,Floating Market Lembang,"Sudah jauh berbeda dari terakhir saya kesini, makin banyak arena bermain yg oke dan menantang buat di coba",5,neutral,neutral,neutral,"It's so different from the last time I was here, there are more cool and challenging playgrounds to try.","attraction, place","positive, positive","playgrounds, here"
c3728deddfcf4776a44ad27302427dcf,2021-02-15 14:13:07,Sanghyang Kenit,"tempat asik buat santai,ngopi..banyak warung2 d area parkir,aman klo laper hihi..mushola,toilet..lengkap..",1,neutral,positive,positive,"A cool place to relax, have coffee... Lots of stalls in the parking area, safe if you're hungry haha... prayer room, toilet... complete...","place, parking, food, restroom, facility","positive, positive, positive, positive, positive","place, parking, hungry, prayer room, complete"
569678c0d3ee4bfe9ed724fd3273d411,2022-03-15 13:05:18,Taman Lembah DEWATA,Tempat nya untuk kegiatan yang bernuansa alam dan pemandangan yang indah.... kuliner dan outbound ada juga.,3,neutral,neutral,positive,The place is for nature-themed activities and beautiful scenery.... culinary and outbound are also available.,"place, nature, scenery, activity, food, activity","neutral, positive, positive, neutral, neutral, neutral","place, nature, scenery, activities, culinary, outbound"
d12643db38f74e48a61c34d645f76894,2022-02-23 18:34:18,Orchid Forest Cikole,"Tempatnya bagus dan dingin, biaya masuk diawal, belum termasuk biaya masuk ke tempat wisata lain didalamnya",4,neutral,neutral,positive,"The place is nice and cool, with an initial entrance fee, not including the entrance fees to other tourist attractions within it.","place, entrance, attraction","positive, neutral, neutral","place, entrance, attractions"
6aaec4ca7d0649549db78ce316a2a51d,2020-02-15 13:23:27,Gunung Putri Lembang,Datang kesini harus subuh2 biar gak ketinggalan moment sunrise. Bisa juga untuk nge-camp (belum kesampaian),5,neutral,neutral,neutral,You have to come here early in the morning so you don't miss the sunrise moment. It's also possible to camp here (haven't managed to yet).,activity,positive,early
bffd8890d44147da819fc2ded2df2efc,2022-10-15 12:39:09,Sarae Hills,"Tempat bagus, tidak jelimet. Obyeknya bagus bagus, unik. Lokasinya ridak jauh dari kota Bandung. Saya suka.",5,positive,neutral,positive,"Good place, not complicated. The objects are good, unique. The location is not far from Bandung city. I like it.","place, location","positive, positive","place, location"
16dbfaaf4175452ead9d6f608f77a097,2022-07-15 12:39:09,Sarae Hills,"Seru banget pokonya bisa Poto"" spot nya bagus bagus keliling dunia 😁😍😍😍pokonya Happy banget sama keluargaku",5,neutral,neutral,positive,"It was really fun, being able to take pictures. The spots were great, traveling the world 😁😍😍😍 I'm just so happy with my family.","photo, spot, place","positive, positive, positive","pictures, spots, world"
6e0ec2f36e8d4f3891c9ab5510fee287,2022-02-23 17:58:39,Floating Market Lembang,"Tempatnya sejuk, tertata dan rapi. Salah satu tempat favorit untuk dikunjungi saat ke bandung atau lembang.",5,neutral,positive,positive,"The place is cool, organized, and tidy. One of the favorite places to visit when in Bandung or Lembang.","place, place","positive, positive","place, places"
f46be9b6444b43bd90a89b631c5755cb,2022-09-15 13:22:48,Gunung Putri Lembang,"Pemandangan yang bagus pagi maupun malam..
Mendakinya cuma sebentar dari loket masuk.
Cocok buat bawa anak²",5,neutral,neutral,positive,"Great view day or night.
It's only a short climb from the entrance ticket booth.
Suitable for bringing children.","view, entrance, ticket","positive, neutral, neutral","view, entrance, ticket"
ea5b1c530ac34663ae32a7e4c2b175da,2021-02-15 12:25:00,Curug Tilu Leuwi Opat,"Akses masuk ke lokasi jelek sekali harus segera di perbaiki, biar pengunjung tidak kapok pergi ke situ lagi",3,negative,neutral,neutral,Access to the location is very bad and must be immediately repaired so that visitors do not become discouraged from going there again.,"accessibility, place","negative, negative","Access, there"
6fec41b30b9847e68726f50e158bfeb1,2022-05-15 12:39:50,Sarae Hills,Salah satu dr bbrp tempat wisata di punclut ..penasaran kan datengin deh..drpd panjang lebar review ya gess,5,neutral,neutral,neutral,"One of the tourist attractions in Punclut...curious, right? Go ahead and visit. Instead of a long review, guys.",attraction,positive,attractions
36a6dc8c4e494543853bfd98cb9719a0,2021-02-23 18:22:31,Terminal Wisata Grafika Cikole,"Tempatnya sih biasa aja, harus siap merogok kantong karena tiap wahana berbayar, kesana liat yg ijo-ijo aja",3,neutral,neutral,negative,"The place is just ordinary, be prepared to loosen your wallet because every ride costs money, just go there to see the greenery.","place, price, nature","neutral, negative, positive","place, money, greenery"
6562ec5f1e1843fd98e637e2ad8e8769,2022-02-15 13:04:41,Taman Lembah DEWATA,"It was great to be here. Tempat baru, msh sepi, adem ayem. Cocok untuk bengong2 ria krn suasanya mendukung.",5,neutral,neutral,positive,"It was great to be here. A new place, still quiet, peaceful. Perfect for daydreaming because the atmosphere is supportive.","place, quietness, peacefulness, atmosphere","positive, positive, positive, positive","place, quiet, peaceful, atmosphere"
3ad7f03ed42641069068f74bc38b93cb,2022-06-15 14:09:08,Curug Cimahi / Curug Pelangi,"Perlajalan yang sangat melelahkan, naik turun tebing yg cukup curam, dengan ketinggian  kira-kira 100 meter",5,neutral,neutral,neutral,"A very tiring journey, going up and down quite steep cliffs, at an altitude of approximately 100 meters.",place,negative,journey
ce45edc9ce764109ad86e7120b0a802d,2022-03-15 12:39:05,Sarae Hills,"Bagus bngt.. Bnyak spot foto²,, tempat luas ada macam² tempat,, cuaca adem sejuk.. Next trip ke sini lagi..",5,neutral,neutral,positive,"Very good.. Lots of photo spots,, spacious place with various areas,, the weather is cool and pleasant.. Next trip here again..","photo, spaciousness, place, weather","positive, positive, positive, positive","photo, place, place, weather"
afbc1d31844a4a7597966ae1bff05eee,2022-02-23 18:35:07,Orchid Forest Cikole,Sejuk nyaman tapi sayang daerah lembang sering macetos teruss jd capek dijalan. Tapi tempatnya bagus banget,5,neutral,neutral,positive,"Comfortably cool, but unfortunately Lembang often gets traffic jams, so the journey is tiring. But the place is really beautiful.","comfort, road, place","positive, negative, positive","comfort, traffic jams, place"
831ddc8cc9af486aac86c0b9bf3d9af0,2022-02-15 14:05:08,Curug Layung Camp Situ Lembang,Tempatnya dan udaranya sejuk ..pemandangan curugnya bagus..coba deh kesana.pasti bakalan nggk mau plng ....,5,neutral,neutral,positive,The place and the air are cool.. the waterfall view is nice.. try going there. You definitely won't want to go home...,"place, air, view, attraction","positive, positive, positive, positive","place, air, waterfall, there"
72165c3b29d3447b828101c4d3bfa2a7,2022-07-15 12:39:27,Sarae Hills,"Wisata foto-foto serasa keliling dunia.
Cukup luas dan udaranya segar.
Kalau turun better naik shuttle aja.",5,neutral,neutral,positive,"Photo tours feel like traveling the world.
It's quite spacious and the air is fresh.
If you go down, it's better to take the shuttle.","photo, spaciousness, air, transportation","positive, positive, positive, neutral","Photo, spacious, air, shuttle"
fbb7d4b339aa4dd9bb6cb152417de955,2023-01-23 18:21:58,Terminal Wisata Grafika Cikole,"Tempatnya enak, sejuk, cocok buat kumpul keluarga atau acara kantor dan sekolah, ada games dan outbond juga",5,neutral,neutral,positive,"The place is nice, cool, suitable for family gatherings or office and school events, there are also games and outbound activities.","place, activity","positive, positive","place, activities"
afaac73a469243178533b484e4f766b4,2019-02-23 18:23:12,Terminal Wisata Grafika Cikole,"Rekomendasi tempat wisata yang tidak jauh dari kota bandung. Adem, sejuk. Walau saat terik tapi tetap adem.",5,neutral,neutral,positive,"Recommendations for tourist attractions not far from Bandung city. Cool, refreshing. Even when it's hot, it's still cool.","attraction, atmosphere, weather","positive, positive, positive","attractions, cool, hot"
3201fcc6c9ef4a1a8f9154f1aa4f20ee,2021-02-15 13:23:06,Gunung Putri Lembang,"Cocok buat liburan keluarga, acara sekolah dll.. cuma saat pendemi kaya gini usahain datang sebelum maghrib",5,neutral,neutral,positive,"Suitable for family vacations, school events, etc. Just during a pandemic like this, try to arrive before maghrib.",,,
6aa5fc2715184d7891790042d72de11f,2022-07-23 18:21:58,Terminal Wisata Grafika Cikole,Tempatnya yg nyaman dan sejuk dengan air yg sedingin es.sangat cocok untuk area rekreasi keluarga tercinta.,4,neutral,neutral,positive,The place is comfortable and cool with ice-cold water. It is very suitable for a beloved family recreation area.,"place, water","positive, positive","place, water"
f1be5de70c524c8faf0ccf1099cece2c,2022-12-23 18:22:00,Terminal Wisata Grafika Cikole,"menu makanan okay,saat dihidangkan silahkan coba rasa dan penyajian ... serasa makanan di penjara bebiiiijh",2,neutral,negative,neutral,"The food menu is okay, when served please try the taste and presentation... it feels like prison food, darling",food,negative,food
02c9cfe91bb845d6b4c41b8936efb402,2019-02-15 13:29:57,Stone Garden,"Pada jam tertentu masih banyak kera yang berkeliaran mencari makan di lokasi, hati-hati barang bawaan anda.",5,neutral,neutral,neutral,"At certain hours, many monkeys are still roaming around looking for food in the area, be careful with your belongings.","food, safety","neutral, negative","food, belongings"
6caae8e784964f77bd87dfd4e9421a8f,2022-02-15 14:05:20,Curug Layung Camp Situ Lembang,"
anak-anak saya sangat senang saat mengunjungi curug layung camp, mereka sangat enjoy saat bermain di curug",5,neutral,neutral,positive,"My children were very happy when visiting Curug Layung Camp, they really enjoyed playing in the waterfall.","place, water, attraction","positive, positive, positive","Camp, waterfall, Curug Layung"
54300ccae5e24147ba7b502dcd9a2bcc,2022-11-23 18:05:11,Gunung Tangkuban Parahu,Tempat bagus cuma kita agak terganggu dengan pedagang di sekitar yang seakan memaksakan brgnya di beli..😇 …,4,neutral,neutral,neutral,"Great place, we were just a bit bothered by the surrounding vendors who seemed to be forcing their goods on us to buy..😇 …","place, crowd","positive, negative","place, vendors"
7760b906bd9a416d9667539b8cfb2fad,2022-05-23 18:04:32,Gunung Tangkuban Parahu,Cocok tuk pencinta wisata alam. Dingin. Tetapi mesti sedia masker supaya tidak mencium banyak bau belerang.,4,neutral,neutral,neutral,Suitable for nature tourism lovers. Cold. But you must bring a mask so you don't smell a lot of sulfur.,"nature, weather, air","positive, negative, negative","nature, cold, sulfur"
4d5a3ba18da14af7a5c5301a89ea9a57,2019-02-23 18:23:24,Terminal Wisata Grafika Cikole,"Tempat nyaman.,  kalau tau ada penginapan kemaren nginep sinii buat acara keluarga atau komunitas juga okee",5,neutral,positive,neutral,"Comfortable place. If I had known there was accommodation, I would have stayed here yesterday. It's also okay for family or community events.","place, accommodation, atmosphere","positive, positive, positive","place, accommodation, events"
887988a4426b4ed4adc67e03dd480683,2022-02-15 14:15:31,Bukit Senyum,"Tempat wisata alternatif, masih asli pedesaan.. mudah2an dikembangkan pemerintah stempat terutama jalannya.",5,neutral,neutral,positive,"Alternative tourist spot, still genuinely rural.. hopefully developed by the local government, especially the road.","spot, road","positive, neutral","spot, road"
bdf745605d3e4d0f905926ad7e334f52,2022-02-15 14:05:06,Curug Layung Camp Situ Lembang,"Lokasi buat camp keluarga cocok banget,, fasilitas komplit..tinggal sampah nya jangan lupa diberesin yaaa..",5,neutral,positive,positive,"A great location for a family camp,, complete facilities.. just don't forget to clean up the trash.","location, facility, cleanliness","positive, positive, negative","location, facilities, trash"
6f0b4fb073ed480786a43bb96b10b155,2022-02-15 12:57:05,Kebun Begonia Lembang,"Tempatnya bagus dan sejuk tpi lokasi aga sempit.
Cocok buat foto keluarga
TAMAN BUNGA BEGONIA BANDUNG  👍👍 …",5,negative,neutral,positive,"The place is nice and cool but the location is a bit cramped.
Suitable for family photos
BEGONIA FLOWER GARDEN BANDUNG 👍👍 …","place, location, photo, garden","positive, negative, positive, positive","place, location, photos, GARDEN"
b582051c1dcb4d5f8b01181d3f1103d4,2019-02-15 13:28:48,Stone Garden,Asik banget. Lvl awal buat mntneering. Liat lembah sawah. Kesini pas lg agak mendung jadi gak terlalu panas,4,neutral,neutral,positive,So fun. Early level for mountaineering. Saw a valley of rice fields. Came here when it was a bit cloudy so it wasn't too hot.,"attraction, nature, weather","positive, positive, neutral","fun, valley, cloudy"
34f364dfe8f44041a98a452d8d61bf50,2022-02-23 18:34:27,Orchid Forest Cikole,keren tempat y...buat Mangement Orchid coba klo ada kopi buat kami2 driver Traveloka lebih keren bangeeettt,4,neutral,neutral,positive,"Cool place, y... For Orchid Management, if you had coffee for us Traveloka drivers, it would be even cooler!","place, management, drink","positive, negative, neutral","place, Management, coffee"
b742025fb650432aa6448689ab56c118,2020-02-15 13:29:47,Stone Garden,Wisata alam pegunungan yang katanya tempat batu karang purba yang berasal dari lautan purba jaman dulu kala,4,neutral,neutral,neutral,"Mountain nature tourism, said to be a place of ancient coral rocks originating from ancient oceans of the distant past.","nature, place, history","positive, positive, positive","nature, place, history"
1180763229ec421584d6c5f6a4cc105e,2023-02-02 18:22:01,Terminal Wisata Grafika Cikole,"Kembali kesini setelah 7 tahun tak berkunjung, ternyta sudah bnyak sekali perubahan..
Maju terus grafika !!",4,neutral,neutral,neutral,"Returning here after 7 years of not visiting, it turns out there have been so many changes.. Keep going Grafika!!","place, place","positive, positive","here, Grafika"
7db17406fc1d4953a9f0c27437b2d551,2022-03-15 12:39:08,Sarae Hills,"Harga tiket agak mahal, spot fotonya lumayanlah tp ga terll bnyk, shuttle gratis, lewat jembatan bayar 15rb",5,positive,negative,positive,"The ticket price is a bit expensive, the photo spots are okay but not too many, free shuttle, crossing the bridge costs 15,000 IDR.","price, spot, bridge","negative, neutral, negative","price, spots, bridge"
b5e3132f6562414d8974b920ef887e24,2021-02-15 11:58:47,Curug Malela,pemandangan yang sangat indah setelah cape lelah letih di jalan terbayar dengan keindahan alam curug malela,5,negative,neutral,positive,"A very beautiful view after the fatigue and exhaustion of the journey, paid for by the natural beauty of Malela waterfall.","view, beauty, beauty","positive, positive, positive","view, beauty, waterfall"
00b792ec32e240a5ac6181ef4eb56a71,2019-02-15 13:49:23,Curug Maribaya,"Tahun 2000 k sana ... Sekarang belom k sana lagi,kmrn cm lewat dooang ga masuk😂😂,karma PD bilang ga bagus …",1,neutral,neutral,neutral,"The year 2000, to there... Now haven't been there again, yesterday just passed by, didn't go in 😂😂😂, karma, everyone says it's not good...",place,negative,there
77b03736c0bc4dfd93d10f76aa27b6e8,2019-02-15 13:48:39,Curug Maribaya,biaya masuk wisatawan domestik 35rb mancanegara 45rb tidak termasuk wahana permainan dan beberapa spot foto,4,neutral,neutral,neutral,"Domestic tourist entrance fee Rp 35,000, foreign tourist Rp 45,000 (not including amusement rides and some photo spots).","entrance, price, photo","neutral, neutral, neutral","entrance, fee, spots"
761d7c7559064d3f80bf25439e042de5,2022-09-15 12:39:22,Sarae Hills,"Bagus tempat selfi nya banyak ada jembatan nya juga,  bisa karokean juga pokok nya nyaman di sarae hill....",5,neutral,neutral,positive,"The selfie spots are good and numerous, and there's a bridge too. You can also do karaoke. Basically, it's comfortable at Sarae Hill.","spot, bridge, entertainment, comfort","positive, positive, positive, positive","spots, bridge, karaoke, comfortable"
594455aecaac46e9a313d21399ac13d6,2022-04-23 18:04:08,Gunung Tangkuban Parahu,"Dingin..ramai pengunjung, pedagang kelilingnya jg byk..pada pinter ambil foto pake HP kita..hasil kya ini 👇",5,neutral,positive,positive,"Cold... lots of visitors, lots of hawkers too... they're good at taking photos with our phones... the results are like this 👇","crowd, photo","neutral, positive","visitors, photos"
850aa64e9f734dae8398873972a9a433,2022-08-15 12:39:37,Sarae Hills,"Tempatnya bagus, harga tiketnya lumayan mahal bwt spot poto doank, crewnya ramah2 dan mau bantu ngambil foto",5,neutral,neutral,positive,"The place is nice, the ticket price is quite expensive just for a photo spot, the crew are friendly and willing to help take photos","place, price, photo, staff","positive, negative, positive, positive","place, price, spot, crew"
fe1e7b4cbce74b3ba1ec1f5b8d0483e3,2022-04-15 14:09:07,Curug Cimahi / Curug Pelangi,Bagus tempatnya tapi saya takut dengan banyak monyet yg dtng dr hutan yg terdapat dua dekat di curug pelangi,5,neutral,neutral,positive,"The place is nice, but I'm scared of the many monkeys that come from the forest, which is located near Curug Pelangi.","place, nature","positive, negative","place, monkeys"
42f5ecd73e604f66b7bd9187a10796d5,2023-01-25 13:48:37,Curug Maribaya,Skrg tempat ni cocok bgt bwt km yg mau makan sambil menikmati suasana alam yg dmn pemandangan nya oke banget,4,neutral,neutral,positive,This place is very suitable for you who want to eat while enjoying the natural atmosphere with a really great view.,"place, food, atmosphere, view","positive, positive, positive, positive","place, eat, atmosphere, view"
25e1115d14e14a438471d7c2a3bacc72,2023-01-23 18:34:05,Orchid Forest Cikole,"Tempatnya luar biasa kereenn..pemandangannya asri sekali.. banyak spot2 foto2 yang keren,betah lama2 disini.",5,neutral,positive,positive,"The place is incredibly awesome.. the view is so lush and beautiful.. there are many cool photo spots, you can stay here for a long time and feel at home.","place, view, spot, atmosphere","positive, positive, positive, positive","place, view, spots, home"
9d5c8c02d3554cd5a99b9e8f4609023e,2023-01-23 17:57:57,Floating Market Lembang,Tempat dan suasana cukup lumayan. Menu makanan sangat variasi harga standar. Cukup buat bawa keluarga kreasi,5,neutral,neutral,positive,"The place and ambiance are quite decent. The food menu is very varied with standard prices. Enough for bringing the family, creative.","place, atmosphere, food, price","positive, positive, positive, neutral","place, ambiance, menu, prices"
c7e8452b37c14a6db12f39aa1794ea7e,2022-02-15 12:24:46,Curug Tilu Leuwi Opat,Bagus recommend banget buat yg mau kesini harga tiket masuknya terjangkau banget cocok buat yang mau liburan,5,neutral,neutral,positive,"Highly recommended for those who want to come here, the entrance ticket price is very affordable, perfect for those who want to go on vacation.","entrance, ticket, price","positive, positive, positive","entrance, ticket, price"
4873db7e8b10436192be22ecd280b466,2022-02-23 17:57:20,Floating Market Lembang,"Tempatnya luasss bangeeeet
Banyak spot utk foto & santai
Kesana pas hujan untungnya ada tempat buat berteduh",5,neutral,positive,positive,"The place is sooooo spacious
Lots of spots for photos & relaxing
Went there during the rain, luckily there were places to shelter","spaciousness, spot, place","positive, positive, positive","spacious, spots, places"
