id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
ef3f6c32601d4f8784dc7778ffbab9b9,2022-02-23 18:34:55,Orchid Forest Cikole,Tempat yg recemended untuk liburan sejenak bersama keluarga dan orang terkasih💛 …,5,neutral,neutral,positive,A recommended place for a short vacation with family and loved ones💛,place,positive,place
ec53fee5d2584a75b249cc44434c4fd1,2023-01-23 18:22:04,Terminal Wisata Grafika Cikole,Tempatnya nyaman dan sejuk. Banyak permainannya juga. Mushola dan toilet pun ada.,5,neutral,neutral,positive,The place is comfortable and cool. There are also many games. A prayer room and toilets are also available.,"place, facility, restroom","positive, positive, positive","place, games, toilets"
9abe6966618642fe8aaa4df9e44f0e11,2019-02-15 13:24:47,Gunung Putri Lembang,"
Jadi, Anda ingin berlibur dengan suasana pegunungan yang dalam? Berada di sana! 😉",3,neutral,neutral,neutral,"So, you want a vacation with a deep mountain atmosphere? You got it! 😉","atmosphere, mountain","positive, positive","atmosphere, mountain"
28bf2e5904c84d17837fab4a858b8b47,2019-02-15 13:30:17,Stone Garden,Halo apakah disini ada yang punya contact person untuk prewedding di Stone Garden?,5,neutral,neutral,neutral,"Hello, does anyone here have a contact person for prewedding at Stone Garden?","location, attraction","neutral, neutral","Stone Garden, Stone Garden"
583ad78380c948bf95bf3316353ef1bc,2021-02-15 13:23:24,Gunung Putri Lembang,tempat camping nya lumayan bagus cuma wc nya yang di atas gk ada air bau iiihh....,1,neutral,negative,positive,"The campsite is pretty good, but the toilet upstairs has no water and smells awful....","place, restroom, water","positive, negative, negative","campsite, toilet, water"
76ecade3b0414a03a5fb7865622c1e86,2020-02-15 13:23:36,Gunung Putri Lembang,Sangat bagus bisa juga dipake poto priwed dijamin hasilnya tidak mengecewakan 😀😀 …,5,neutral,neutral,positive,"Very good, can also be used for wedding photos, guaranteed results will not disappoint 😀😀","photo, place","positive, positive","photos, place"
e65a11f168bb4c54b6bb8ab290b10204,2019-02-15 13:49:31,Curug Maribaya,Curug Maribaya saat ini sudah dikelola dengan jauh lebih baik dibandingkan dahulu.,5,neutral,positive,neutral,Curug Maribaya is now managed much better than before.,management,positive,managed
00bcab3211034d1baafb1f605f93c229,2023-01-23 18:04:55,Gunung Tangkuban Parahu,"Tempat wisata yang paling enak, di lembang jawa barat, buat ngademin otak mantap..",5,neutral,neutral,neutral,"The most enjoyable tourist spot, in Lembang, West Java, is great for refreshing the mind.","spot, location","positive, positive","spot, Lembang"
60564f24da3f4b569afcdd12984dba67,2019-02-15 12:32:53,Taman Hutan Jayagiri Lembang,Alam yang bagus dan lingkungannya masih ada sedikit penduduk (tidak berupa hutan).,4,neutral,neutral,positive,A good environment and it still has few inhabitants (not a forest).,"atmosphere, crowd","positive, positive","environment, inhabitants"
8a39553b2b9b4bee8f3387f41766f808,2022-02-15 14:13:12,Sanghyang Kenit,"Kemegahan alam bebatuan mantap buat foto foto, kalo laper ada nasi timbel dilokasi",5,neutral,neutral,positive,"The magnificence of the sturdy rock formations is great for photos, and if you're hungry, there's nasi timbel on location.","beauty, food, location","positive, positive, positive","magnificence, formations, nasi timbel"
20cfb8a81b44483cba6c6b6659eddb1b,2022-02-23 18:34:25,Orchid Forest Cikole,"Cocok untuk pergi bersama keluarga
Banyak spot fotonya
Udaranya sejuk
Recomended 👍",3,neutral,neutral,positive,"Suitable for going with family
Many photo spots
The air is cool
Recommended 👍","place, photo, air","positive, positive, positive","family, photo, air"
9cf25640c58c4addac8107310c62b715,2019-02-15 13:29:01,Stone Garden,"Tempat yg bagus untuk wisata, disarankan untuk yg membawa anak anak agar hati hati",4,neutral,neutral,positive,"A great place for a trip, recommended for those bringing children to be careful","place, crowd","positive, neutral","place, children"
155aaf1a911c471f915cdf53cf2763f9,2021-02-15 13:23:01,Gunung Putri Lembang,"Di gunung putri bisa menikmati sunrice + sunset, tapi kalo beruntung itu juga hehe",4,neutral,neutral,positive,"On ""Mount Putri"" you can enjoy sunrise + sunset, but if you're lucky, that is too, hehe.","place, view","positive, positive","Mount Putri, sunrise"
260aee0f845d46a093b8b32117ab004e,2020-02-23 18:12:57,Ciwangun Indah Camp (CIC),"Bagus, tpi bnyk jalur yg kalo basah licin di bagian samping lembah ,jd harus hati2",4,negative,neutral,neutral,"Good, but many paths are slippery on the side of the valley when wet, so be careful.","path, weather","negative, negative","paths, wet"
96aac24d11a749b18b56f72c663f390a,2021-02-15 12:25:02,Curug Tilu Leuwi Opat,Tempat bagus tapi kebersihan nya kurang tempat sampah dan kamar mandinya kurang ok,3,neutral,negative,positive,"Nice place but the cleanliness is lacking, the trash cans and bathrooms are not very good.","place, cleanliness, restroom","positive, negative, negative","place, cleanliness, bathrooms"
b75a1420eb1c4a26990e8dd85a1b2e13,2022-12-15 13:22:56,Gunung Putri Lembang,Harga sewa lahan murah dan pemandangan nya jernih banget. kurangnya berisik banget,5,neutral,neutral,neutral,Cheap land rental price and the view is very clear. Not too noisy.,"price, view, noise","positive, positive, negative","price, view, noisy"
0d09540bfdfa4f31bafab1044e41d195,2022-08-15 14:09:02,Curug Cimahi / Curug Pelangi,"Tempatnya sekarang makin bagus, cuman ada longsor di jalan sekitar jadi agak macet",5,neutral,neutral,positive,"The place is getting better now, it's just that there's a landslide on the road nearby so it's a bit jammed.","place, road, crowd","positive, negative, negative","place, road, jammed"
685e7fcfe112423ca39b53973cc34f7c,2022-11-23 17:57:41,Floating Market Lembang,Floating Market Lembang tempat wisata yang  indah bersih & pelayanan memuaskan👍🤩 …,5,neutral,positive,neutral,Floating Market Lembang a beautiful clean tourist spot & satisfying service👍🤩,"place, spot, service","positive, positive, positive","spot, service, service"
edc0fb577830406b891a01d4c5788b9e,2022-02-23 18:13:08,Ciwangun Indah Camp (CIC),"Beberapa kali kesini ikutan acara komunitas. Seru, tempatnya bagus dan sejuk juga.",5,neutral,neutral,neutral,"I've been here a few times for community events. It's fun, the place is nice and cool too.",place,positive,events
2c2a5324b32341c390a91a5a73f0e3ad,2019-02-23 18:35:05,Orchid Forest Cikole,"Luas bangett, banyak sekali spot foto unik,bisa utk piknik bareng teman/keluarga..",5,neutral,neutral,positive,"Very spacious, lots of unique photo spots, can be used for picnics with friends/family.","spaciousness, photo, attraction","positive, positive, positive","spacious, photo, picnics"
27c5e27c6fed48a5882a374736e4db81,2023-01-15 12:39:27,Sarae Hills,"Enak buat ajak keluarga kesini.. siapkan aja fisik dan mental nya..

Sukses selalu",4,neutral,neutral,positive,"It's nice to bring family here.. just prepare your physical and mental strength..

Good luck always",place,positive,here
48b5914fa3ae47f9a67e0ef6bb009256,2020-02-15 12:25:01,Curug Tilu Leuwi Opat,"Airnya dingin menyegarkan, tidak butuh perjuangan berat dan harga tiket yang murah",4,neutral,neutral,positive,"The water is refreshingly cold, no great effort required, and the ticket price is cheap.","water, price, ticket","positive, positive, positive","water, price, ticket"
e14e8651417046ea9bf8d0ee864a3e4f,2022-07-15 12:39:22,Sarae Hills,"Kurang petunjuk untuk wisatawan...
Harus banyak bertanya hanya untuk menuju loket.",4,neutral,negative,neutral,"Not enough directions for tourists...
Had to ask many questions just to get to the counter.","direction, information","negative, negative","directions, questions"
ab000537ae224ab4b138f33790b1599c,2021-02-23 18:22:48,Terminal Wisata Grafika Cikole,Sangat cocok untuk berkegiatan outbond untuk anak anak dan berlibur untuk keluarga,5,neutral,neutral,positive,Very suitable for outdoor activities for children and holidays for families,"activity, nature","positive, positive","activities, holidays"
c3bcc53ce16d43b38c7236cf32912a66,2022-03-15 13:29:49,Stone Garden,Aku suka melihat pemandangan hamparan bukit bebatuan putih gunung2dan I like it...,5,neutral,neutral,positive,I like seeing the view of the expanse of white rocky hills and mountains. I like it...,"view, nature, scenery","positive, positive, positive","view, hills, mountains"
8486421679f541cb9f0d6b9b028af029,2023-01-23 18:04:10,Gunung Tangkuban Parahu,Udara yg segar serta pemandangan yang indah ya di sini tempatnya... HTM Rp 25k/org,5,neutral,neutral,positive,The air is fresh and the scenery is beautiful here... Entrance fee Rp 25k/person,"air, scenery, entrance","positive, positive, neutral","air, scenery, Entrance"
b1719081369b4731acaa5a7b7207732a,2022-02-15 13:43:56,Sanghyang Heuleut,"Masih bagus untuk dikunjungi,khususnya yg suka alam terbuka,hiking dan petualangan",5,neutral,neutral,positive,"Still good to visit, especially for those who like the outdoors, hiking, and adventure","nature, hiking","positive, positive","outdoors, hiking"
968e078354584d43a1153488a78432b0,2022-02-15 13:29:55,Stone Garden,"Spot foto yang recommended, fasilitas dan pembayaran tiket harap ditingkatkan lagi",5,neutral,negative,positive,"The recommended photo spot, facilities, and ticket payment need to be improved.","photo, facility, ticket","positive, negative, negative","photo, facilities, ticket"
c3ad719349074e729a20e05c4be9621d,2019-02-15 13:23:35,Gunung Putri Lembang,Tempat buat quick camp. Yang asik buat nyantai bareng temen atau keluarga tercinta,5,neutral,neutral,positive,A place for a quick camp. Fun for relaxing with friends or loved ones.,"place, atmosphere","positive, positive","place, camp"
154bcbcf53fd437189487217b0268684,2020-02-23 18:13:07,Ciwangun Indah Camp (CIC),"Track ke curug masih jelek, tp alamnya msh alami. Jalannya terlalu batu2 dan licin",3,negative,neutral,neutral,"The track to the waterfall is still bad, but the nature is still natural. The road is too rocky and slippery.","trail, nature, road","negative, positive, negative","track, nature, road"
9cd83e94c1344413b07c539512aaca2b,2022-05-15 14:09:30,Curug Cimahi / Curug Pelangi,Iy ka..malah di perpangjang lagi..stss ny mash zona merah..mudah2 an cepat berlalu,5,neutral,neutral,neutral,Why... extending it again.. the situation is still a red zone.. hope it passes quickly,,,
0fc0f575c805482c994ef7d393a5b3bb,2023-01-23 18:34:19,Orchid Forest Cikole,"Bagus tempatnya luas, seger, pemandangannya enak, fasilitas umumnya juga lengkap 👍",5,neutral,positive,positive,"The place is good, spacious, fresh, the view is nice, and the general facilities are also complete 👍","place, spaciousness, air, view, facility","positive, positive, positive, positive, positive","place, spacious, fresh, view, facilities"
0e8e4b0f6fe84c55887233850f6845cf,2023-01-23 18:22:02,Terminal Wisata Grafika Cikole,"Asyik untuk staycation, pemandu outbound juga mampu mengelola kegiatan dengan baik",4,neutral,positive,neutral,"Fun for staycation, outbound facilitators are also capable of managing activities well","activity, staff","positive, positive","activities, facilitators"
144f528c82c4424a93b3bd575d1dd881,2022-08-15 14:05:04,Curug Layung Camp Situ Lembang,"Tempat ngadem terdekat, lumayan picnic2 dikit udaranya sejuk, fasilitasnya lengkap",5,neutral,neutral,positive,"The nearest cool place, good for a little picnic, cool air, complete facilities","place, air, facility","positive, positive, positive","place, air, facilities"
218877222d6f48e38ba11aa1d32937a5,2023-01-15 12:39:12,Sarae Hills,"Sesuatu yang sangat mengesankan,  gambaran tempat wisata favorit dunia ada di sini",5,neutral,neutral,positive,"Something very impressive, a picture of the world's favorite tourist destinations is here.",place,positive,here
6e2cf836f0754d629f12f27b1070498d,2022-09-15 13:04:28,Taman Lembah DEWATA,Standar buat rekreasi orangtua dan anak....ada beberapa tmpat yg bagus buat foto..,4,neutral,neutral,positive,Standard for parent-child recreation.... there are several good places for photos.,"place, photo","positive, positive","places, photos"
f289a3d98e8a41a4ab64bc93d9d08f05,2021-02-15 13:49:09,Curug Maribaya,"Sejuk dan tenang pikiran jadi jernih,  kpan2 klo liburan kesini lagi bawa keluarga",5,neutral,neutral,positive,"Cool and calm, the mind becomes clear, someday if on vacation here again, I'll bring the family","atmosphere, peacefulness","positive, positive","here, calm"
b46beecdb1c24239b22dd40d2e925294,2020-02-15 13:49:13,Curug Maribaya,"tempatnya sangat keren dan pemandangannya bagus, cocok buat ambil gambar estetika.",5,neutral,neutral,positive,"The place is very cool and the view is good, perfect for taking aesthetic pictures.","place, view, photo","positive, positive, positive","place, view, pictures"
e51cb2c9d7a143ad9a12113eca14e913,2020-02-23 18:12:58,Ciwangun Indah Camp (CIC),"Tempatnya nyaman, cocok untuk camp semua umur,
Dekat dengan kebun teh, biaya murah",4,positive,neutral,neutral,"The place is comfortable, suitable for camping for all ages,
Close to the tea plantation, cheap cost","place, accommodation, price","positive, positive, negative","place, camping, cost"
5e42fa7cdec7467c80121e9049a28f10,2022-08-15 11:58:46,Curug Malela,"Jalannya waktu itu masih jelek, ditambah hujan, beeuh sangat meningkatkan adrenalin",3,negative,neutral,neutral,"The road at that time was still bad, plus it was raining, wow it really raised the adrenaline.","road, weather","negative, negative","road, raining"
d387d62ee9ee49ff81be272869b3f8bf,2019-02-15 13:49:16,Curug Maribaya,"Kurang asyik.
Curug nya hanya air mengalir saja.
Bukannya air terjun yg dibayangkan",3,neutral,neutral,negative,"Not very interesting.
The waterfall is just flowing water.
Not the waterfall that was imagined.","attraction, water","negative, negative","waterfall, water"
ad0c573b2d3b43cbba4014e910780b90,2019-02-15 13:29:11,Stone Garden,Yg mau kesini klo bawa makanan jgn disimpan sembarangan karena banyak monyet 🙊🙊🙊🙊 …,5,neutral,neutral,neutral,"Those who want to come here, if you bring food, don't store it carelessly because there are many monkeys 🙊🙊🙊🙊 …","food, place","negative, negative","food, here"
153a2eb725b74d92be8eeaba87e40126,2019-02-23 18:22:40,Terminal Wisata Grafika Cikole,Tempat wisata untuk grup atau keluarga cukup nyaman dan luas harga masih terjangkau,5,neutral,positive,neutral,"A tourist spot for groups or families is quite comfortable and spacious, with affordable prices.","spot, comfort, spaciousness, price","positive, positive, positive, positive","spot, comfortable, spacious, prices"
140f2db68e024bf09dbe1193d5f5d78e,2020-02-15 13:48:52,Curug Maribaya,"Habis jalan kaki, bisa sedikit membasuh keringat diwajah atau berbasah-basah disini",5,neutral,neutral,neutral,"After walking, you can slightly wash the sweat off your face or splash yourself here.","water, place","positive, positive","wash, here"
e7678cd6b6ce4131858bc4584baab26a,2022-09-23 18:22:55,Terminal Wisata Grafika Cikole,"Mantap untuk refreshing
Udara sejuk bikin mata segerrr dan pikiran kembali normal..",5,neutral,neutral,positive,"Great for refreshing.
The cool air makes my eyes feel fresh and my mind return to normal.","air, atmosphere","positive, positive","air, refreshing"
6b9dcf3246bd4f6da6b8dd55e041caa5,2021-02-15 14:05:02,Curug Layung Camp Situ Lembang,"Buat yang suka cuaca dingin, tempatkan pas banget, sayang di curugnya kurang bersih",4,neutral,neutral,positive,"Perfect for those who like cold weather, a great spot, too bad the waterfall isn't very clean","weather, spot, water","positive, positive, negative","weather, spot, waterfall"
e872eb891e9f4781861fdd09e2003fbe,2023-01-23 18:22:07,Terminal Wisata Grafika Cikole,Bagus sebenernya dan sejuk tp karena pas kesana hujan seharian jadi kurang fun nya.,4,neutral,neutral,positive,"It's actually nice and cool, but since it rained all day when I went, it was less fun.",weather,negative,rained
