id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
a3cc5a6b3da547f68ff4c5f0d6516c26,2022-02-15 13:04:45,Taman Lembah DEWATA,"Harganya terlalu mahal sedangkan wahana nya bayar semua dan mahal, dan kulinernya TDK lengkap, cuma ayam Krispy +nasi+teh tawar seharga 28 ribu, sedang kan biaya masuk 20k per orang , parkir motor 5k, pantesan sepi .TDK sesuai expektasi..",5,neutral,negative,negative,"The price is too expensive, while all the rides are paid and expensive, and the culinary options are not complete, just crispy chicken + rice + plain tea for 28 thousand, while the entrance fee is 20k per person, motorcycle parking is 5k, no wonder it's empty. It did not meet expectations.","price, price, food, price, ticket, parking, crowd","negative, negative, negative, negative, negative, negative, negative","price, rides, culinary, tea, entrance, parking, empty"
53da29925f3745708c2986b222b5c655,2022-04-15 14:13:02,Sanghyang Kenit,Tempatnya amazing banget..masyaalloh segala puji bagi Alloh..maha pencipta keindahan yg sempurna..tiket masuk dan parkir terjangkau.senang main air tapi banyak binatang kecil ky lintah nempel2 di kaki dan tangan.bagus buat foto2 aja ya...,5,neutral,positive,positive,"The place is amazing... all praise be to Allah... the perfect creator of beauty... entrance ticket and parking are affordable. It's fun to play in the water, but there are many small creatures like leeches sticking to your legs and hands. It's good for taking pictures.","place, beauty, ticket, parking, water, photo","positive, positive, positive, positive, negative, positive","place, beauty, ticket, parking, water, pictures"
1686deddcd2b4641bc30956c574ae087,2021-02-15 13:43:37,Sanghyang Heuleut,"Akses jalan ke sana aman buat kendaraan biasa. Parkirnya luas banget. Trekkingnya seru, variatif, ada batuan serta pepohonan. Banyak yang jualan makanan. Seru bisa renang dan terjun dari batuan, dari yang pendek sampai yang tinggi banget.",5,positive,neutral,positive,"The road access there is safe for regular vehicles. The parking is very spacious. The trekking is exciting and varied, with rocks and trees. Lots of food vendors. It's fun to swim and jump from the rocks, from short ones to very high ones.","road, parking, trail, food, activity","positive, positive, positive, positive, positive","road, parking, trekking, food, swim"
7ea33444b6924a38aab806844c418d2f,2019-02-23 18:23:11,Terminal Wisata Grafika Cikole,"Tempatnya bagus , asri karena banyak pohon di sini. Petugas ramah. Tempat parkir banyak sampah berserakan. Tapi di dalamnya bersih. Saya mencoba flying fox dan suka sekali. Tidak terlalu tinggi. Aman Alhamdulillah 😁. Ingin ke sana lagi. …",4,neutral,negative,positive,"The place is nice, green with many trees here. The staff are friendly. The parking lot has a lot of scattered trash. But inside it's clean. I tried the flying fox and loved it. Not too high. Safe, thank God 😁. Want to go there again. …","place, staff, parking, cleanliness, activity, safety","positive, positive, negative, positive, positive, positive","place, staff, parking, inside, flying fox, Safe"
7cfba6d0b9f84a59b58ae31c54db4ef1,2020-02-15 13:48:51,Curug Maribaya,"Bagus sekali untuk berakhir pekan disini, tempat nyaman, sangat mudah untuk solat disini karena mushola dan kamar mandinya sangat bersih.

Kita tidak boleh membawa stroller masuk kedalam karena hampir lebih dari 50% jalanannya bertangga..",5,neutral,neutral,positive,"Excellent for a weekend getaway, a comfortable place, very easy to pray here because the prayer room and bathrooms are very clean.

We are not allowed to bring strollers inside because more than 50% of the pathways are stairs.","accommodation, place, restroom, cleanliness, walking, accessibility","positive, positive, positive, positive, negative, negative","getaway, place, prayer room, bathrooms, pathways, stairs"
e60e4c13707d480aa22fbde9ce128f70,2019-02-15 13:24:44,Gunung Putri Lembang,"
Ini adalah tempat yang sangat bagus untuk aktivitas luar ruangan seperti hiking. Tapi saya tidak merekomendasikan jika Anda ingin berkemah untuk malam di gunung ini karena toilet sangat jauh dari lokasi perkemahan dan tidak cukup bersih.",5,neutral,negative,positive,This is a great place for outdoor activities like hiking. But I don't recommend it if you want to camp overnight on this mountain because the toilets are very far from the campsite and not clean enough.,"place, activity, mountain, restroom, cleanliness","positive, positive, negative, negative, negative","place, hiking, mountain, toilets, clean"
a0f75b9efc69402a8d4cc5b89668e7a7,2020-02-15 21:07:30,Curug Panganten,Pemandangannya sangant bagus meski perjuangan untuk sampai ke tempat sangat berat karena akses jalan setapak dan naik turun tapi setelah sampai lokasi terbayar sudah rasa lelah dengan air yg sangan segar dan ada wangi kayu cendananya.....,5,negative,neutral,positive,"The view is very beautiful even though the journey to get there was very tough due to the trail access and the ups and downs, but once you reach the location, the fatigue is paid off with the very fresh water and the scent of sandalwood.","view, trail, location, water, nature","positive, negative, positive, positive, positive","view, trail, location, water, scent"
4fb6533544904f2abeb58763be77fbda,2023-01-15 14:20:46,Situ Ciburuy,"Sebuah situ iconik di bandung barat, sampai dibuatkan sebuah lagu yg sangat terkenal. Lokasinya strategis dipinggir jalan utama bandung jakarta. Hanya saja promosi wisata dan event yg kurang jd blm menjadi tempat destinasi wisata populer.",3,positive,negative,neutral,"An iconic place in West Bandung, so famous it even has a song made about it. The location is strategic, on the side of the main Bandung-Jakarta road. It's just that tourism promotion and events are lacking, so it hasn't become a popular tourist destination.","place, location, road","positive, positive, positive","place, location, road"
9a26fa0aa4a24a26b0ca55466562c9e8,2020-02-15 13:48:54,Curug Maribaya,"Di Maribaya ada beberapa lokasi menarik yang dapat Anda kunjungi, salah satunya Air Terjun Maribaya. Air terjun ini adalah air terjun yang masih sangat alami dengan latar pepohonan yang akan membuat Anda merasa tenang bila berada di sini.",5,neutral,neutral,positive,"In Maribaya, there are several interesting places you can visit, one of which is Maribaya Waterfall. This waterfall is still very natural with a backdrop of trees that will make you feel calm when you are here.","place, nature, peacefulness","positive, positive, positive","places, natural, calm"
c26ac69c5b9748f898ccf96176ba1f56,2022-10-15 11:58:44,Curug Malela,"Sangat indah meskipun airnya keruh karena sedang musim hujan
Walaupun dengan perjuangan yang luar biasa, tapi hilang lelah begitu sampai lokasi
Cuma karena efek pandemi, jadi saung2 pada rusak, akses kurang terawat
Ayoo bangkit lagiii @KBB",5,positive,negative,positive,"Very beautiful even though the water is murky because it's the rainy season
Despite the extraordinary struggle, the fatigue disappeared upon arriving at the location
It's just because of the pandemic's effect, so the huts are all damaged and the access is poorly maintained
Let's rise again @KBB","beauty, water, location, facility, maintenance, road","positive, negative, positive, negative, negative, negative","beautiful, water, location, huts, maintained, access"
e1864660b28944f3a7c7b3e01300b97f,2022-08-23 18:33:59,Orchid Forest Cikole,Tempat wisata yg baik. Sejuk dan bersih. Sangat terlihat terawat. Tersedia banyak toilet dan di sediakan mobil untuk antar ke tempat parkir. Karna jalur wisata hanya satu arah. Tempat² foto begitu banyak. Dan tersedia untuk area anak-anak.,5,neutral,positive,positive,"A good tourist spot. Cool and clean. Very well maintained. Plenty of toilets available, and a car is provided to take you to the parking lot. Because the tourist route is one-way. Many photo spots. And there's an area for children.","spot, maintenance, restroom, parking, photo, entertainment, spaciousness","positive, positive, positive, positive, positive, positive, positive","spot, maintained, toilets, parking, photo, area, area"
55f02f51522040d5846fae5c43604ec6,2020-02-23 18:04:24,Gunung Tangkuban Parahu,"Tiket masuk 30k, dari Lembang dapat naik angkot yang berwarna kuning. Jika ke Tangkuban Parahu dapat disempatkan untuk mengunjungi pusat informasi untuk mengetahui sejarah Gunung Tangkuban Parahu. Jangan lupa mengenakan jaket karena dingin",5,neutral,positive,neutral,"Admission is 30k, you can take a yellow angkot from Lembang. If you're going to Tangkuban Perahu, make time to visit the information center to learn about the history of Mount Tangkuban Perahu. Don't forget to wear a jacket because it's cold.","price, transportation, information, history, weather","neutral, neutral, neutral, neutral, negative","Admission, angkot, information, history, cold"
c06dc97a7be243cab9f8a72d2577d813,2022-02-23 18:04:12,Gunung Tangkuban Parahu,"Tetap menakjubkan dan indah seperti yg saya ingat.... hanya saja sangat di sayangkan pengunjung kurang mengerti untuk menjaga lingkungan dengan tidak membuang sampah sembarangan
Berikut saya sertakan foto² keindahan gunung tangkuban perahu",5,neutral,negative,positive,"Still amazing and beautiful as I remember it.... it's just a shame that visitors don't understand how to take care of the environment by not littering.
Here I include photos of the beauty of Tangkuban Perahu mountain.","beauty, place, nature","positive, neutral, positive","beauty, Tangkuban Perahu, nature"
80293f78e30f4d5ebba6051c755b4b62,2020-02-15 13:28:39,Stone Garden,Wisata murah meriah didaerah Padalarang Bandung. Cuma ada baiknya kalian kesini pas hari cerah soalnya akses jalannya masih tanah. Kalo habis hujan rawan untuk pengendara terutama roda dua... Buat yg mau prawed rekomend banget seriusan 😂 …,4,neutral,positive,neutral,"Affordable and cheerful tourism in the Padalarang area of Bandung. It's just that it's better to come here on a sunny day because the road access is still unpaved. If it has rained, it's risky for riders, especially two-wheeled vehicles... For those who want pre-wedding photos, highly recommended, seriously 😂 …","price, place, road, photo","positive, positive, negative, positive","affordable, area, road, photos"
8365a35f30cf46f4bfadc0de9fd51601,2022-02-23 18:04:07,Gunung Tangkuban Parahu,"Sudah lebih bagus lagi, wisata alam yg menyejukkan mata. HTM di hari sabtu 30k per orang, parkir mobil 35k + 5k.
Bisa menikmati pemandangan dari berbagai sisi. Di gerbang masuk ada pemeriksaan suhu dan kartu vaksin. Tetap perhatikan prokes",5,neutral,positive,positive,"It's even better now, a refreshing natural attraction. Entrance fee on Saturdays is 30k per person, car parking is 35k + 5k.
You can enjoy the scenery from various angles. At the entrance, there's a temperature and vaccination card check. Please continue to observe health protocols.","attraction, price, parking, scenery, entrance, entrance, facility, facility","positive, neutral, neutral, positive, neutral, neutral, neutral, neutral","attraction, fee, parking, scenery, entrance, entrance, check, card"
da67f6cf43b24d03b59e76aec0396425,2020-02-15 13:23:14,Gunung Putri Lembang,Untuk tempat lumayan nyaman buat camping. Namun saran kepada pengelola fasilitas seperti Toilet/MCK agar ditambah lagi. Karena pengunjung banyak banget. Toilet hanya beberapa saja. Alhasil ngantri berjam². Semoga kedepannya lebih baik lagi,3,neutral,negative,positive,"For a place, it's quite comfortable for camping. However, a suggestion to the facility managers like the Toilets/Restrooms is to add more. Because there are so many visitors. There are only a few toilets. As a result, people queue for hours. Hopefully, it will be better in the future.","place, comfort, facility, restroom, crowd","positive, positive, negative, negative, positive","place, comfort, facility, toilets, visitors"
e4bef55dbe514c3b84d005610e47b065,2020-02-23 18:34:56,Orchid Forest Cikole,"Saat ini dibuka kembali, krna lagi covid dibrikan perhatian khusus bagi para pengunjung ,bnyk tempat untuk cuci tangan pemeriksaan suhu serta dapat free masker . Untuk tempatnya sangat luas dan bersih, fasilitas dan sport ftonya sngt bagus",4,neutral,positive,positive,"It is now reopened, and due to COVID, special attention is given to visitors. There are many places to wash hands, temperature checks, and free masks are provided. The place is very spacious and clean, with excellent facilities and photo spots.","facility, place, cleanliness, spaciousness, photo","positive, positive, positive, positive, positive","facilities, place, clean, spacious, photo"
a14bcc5028dd412ba6400718944de8a8,2022-05-15 12:24:42,Curug Tilu Leuwi Opat,"Tempat nya sangat indah & luas sehingga hampir di setiap area, dapat dijadikan spot photo yang cantik.
Semoga kesan alami nya dapat dijaga oleh pengelola tanpa menambah hiasan hiasan atau mainan anak anak berwarna warni dangdut nan norak!!",5,neutral,positive,positive,"The place is very beautiful & spacious, so almost every area can be a beautiful photo spot.
Hopefully the natural impression can be maintained by the management without adding gaudy, colorful decorations or children's toys.","place, spaciousness, photo, spot, nature, maintenance, management","positive, positive, positive, positive, positive, positive, positive","place, spacious, photo, spot, natural, maintained, management"
5cf83f88d05f40c89133f7f10f3916cd,2020-02-15 14:13:05,Sanghyang Kenit,"Sanghyang Kenit, tempat wisata Alan asri nan sejuk yg wajib sahabat pelesir kunjungi. Merupakan salah satu destinasi wisata yang berada di daerah Bandung barat.

Simak ulasan lengkapnya di wisatapelesir.com

""Sahabat Wisata & Pelesir Anda""",5,neutral,neutral,neutral,"Sanghyang Kenit, a beautiful and cool natural tourist spot that is a must-visit for friends traveling. It is one of the tourist destinations located in the West Bandung region.

Read the full review at wisatapelesir.com

""Your Travel & Tour Companion""","attraction, spot, location","positive, positive, positive","Sanghyang Kenit, spot, region"
18c1c5a543cb449892a929e800bbd8d7,2022-12-23 17:57:01,Floating Market Lembang,"Indah sekali, sejuk...bnyk tmpt spot poto, ada Prosotan Rainbow, prosotan bwt anakw jg ada, yg bikin hati deg2 an, klo blh saran tlg dong d sediakan semacam pengangkut org scra otomatis gtu jd pas naik k ats k wahana Rainbow gk ngos2 an gtu",5,neutral,neutral,positive,"So beautiful, cool... lots of photo spots, there's a Rainbow Slide, a slide for children too, which makes the heart beat faster. If I may suggest, please provide some kind of automatic transporter so that when going up to the Rainbow attraction, you don't get out of breath.","photo, attraction, facility","positive, positive, negative","spots, Rainbow, transporter"
3c5000eb77854095b9f9e2b4ddfbaf30,2020-02-15 13:04:13,Taman Lembah DEWATA,"Tempat wisata yang dapat menguras keringat. Cocok bagi yang senang berolahraga jalan kaki, bersepeda, berkuda dan mendayung perahu sembari menikmati pemandangan alam yang indah. Tersedia mushola, toilet, kantin, dan lapang parkir yang luas.",5,neutral,positive,positive,"A tourist spot that will make you sweat. Suitable for those who enjoy walking, cycling, horse riding, and rowing a boat while enjoying beautiful natural scenery. A prayer room, restrooms, a canteen, and a spacious parking lot are available.","spot, walking, nature, scenery, restroom, parking","positive, positive, positive, positive, neutral, neutral","spot, walking, nature, scenery, prayer, restrooms"
ad433fb0d4d84d8fb046722cdd94b805,2020-02-15 12:57:15,Kebun Begonia Lembang,"bagus sebenernya bunga2nya cuman terlalu banyak aksen kayak patung2, trus burung kertas yang di gantung gantung gitu membuat ke estetikan bunganya jadi hilang. Lebih ke kayak taman anak anak sih menurutku. Kalo buat wisata anak anak okelah.",5,neutral,neutral,negative,"Actually, the flowers are nice, but there are too many accents like statues, and the paper birds hanging around make the aesthetics of the flowers disappear. I think it's more like a children's garden. If it's for children's tourism, it's okay.","garden, atmosphere, place","negative, negative, neutral","garden, aesthetics, place"
47a913f42dcc4d8387bfe64c1a0c6a4b,2022-07-23 17:57:46,Floating Market Lembang,"Tempat wisata atau lebih tepat nya tempat jajan yang unik di Lembang, Karena semua pedagangnya berada di atas Perahu. Ada wahana sepeda air Dan perahu juga. Spot foto nya banyak, bisa sewa kostum ala Korea Dan jepang juga, pokoknya mantap..",5,neutral,neutral,neutral,"A tourist spot, or more precisely a food spot, that's unique in Lembang. Because all the vendors are on boats. There are also paddle boat and boat rides. There are many photo spots, and you can rent Korean and Japanese-style costumes too, it's just great.","spot, food, spot, facility, attraction, photo, souvenir","positive, positive, positive, positive, positive, positive, positive","spot, food, spot, boats, rides, photo, costumes"
419d931ec07e407cb57785759694d017,2020-02-23 18:34:53,Orchid Forest Cikole,"Tampatnya enak untuk menghilangkan penat, suasana sejuk dan banyak area bermain buat anak-anak cocok, ada adventure, mini golf, kelinci, flaying fox dan saat mau naik ke tempat parkir sudah ada angkutan yang siap membawa kita kembali gratis",5,neutral,positive,positive,"The place is nice for relieving fatigue, cool atmosphere and many playgrounds for children are suitable, there is adventure, mini golf, rabbits, flying fox and when going up to the parking lot there is already transportation ready to take us back for free.","place, atmosphere, parking, transportation","positive, positive, positive, positive","place, atmosphere, parking, transportation"
c0232107768b4de29bd346732e0b671e,2022-02-15 13:24:37,Gunung Putri Lembang,"
Hiking ringan yang bagus
Agak kotor karena banyak pengunjung tidak begitu peduli dengan lingkungan
Yang lebih buruk, banyak trek dalam kondisi buruk seperti menggunakan motor cross
Jejak sebenarnya bisa pergi ke tangkuban prahu ceater juga",5,negative,negative,positive,"Good light hike
A bit dirty due to many visitors not caring much about the environment
Worse, many trails are in bad condition, like being used by dirt bikes
The actual trail can also go to Tangkuban Prahu center","light, cleanliness, trail, trail, trail, attraction","positive, negative, negative, negative, negative, neutral","light, dirty, trail, trail, trail, Tangkuban Prahu"
f1cd633e88274f7fa92215c0f1ae7c14,2021-02-15 13:43:47,Sanghyang Heuleut,"Tempat wisata lokal,,yg belum terlalu banyak di kunjungi,,akses ke lokasi agak lumayan menguras tenaga,cocok yg senang treking,disarankan tidak mengunjungi di musim penghujan,,ada beberapa warung yg berjualan sepanjang jalan menuju lokasi..",5,negative,neutral,neutral,"Local tourist spot, not yet too crowded, the access to the location is quite tiring, suitable for those who enjoy trekking, it is advised not to visit during the rainy season, there are several stalls selling along the road leading to the location.","spot, crowd, accessibility, location, weather, road","positive, positive, negative, positive, negative, positive","spot, crowded, access, location, rainy, road"
6f8d0f2798a34dc7befcedd690cb38bf,2022-02-15 12:39:17,Sarae Hills,"Masih banyak yg belum jadi situs²nya. Tp lebih bermasalah sama sistem penukaran voucher tiketnya untuk free drink, air minumnya ga bisa milih dan lsg dikasih pas di awal gate masuk padahal di dalam nya banyak tempat buat nukarin vouchernya.",1,neutral,negative,neutral,"Still many sites are not ready. But more problematic is the ticket voucher exchange system for free drinks, you can't choose the drinking water and it's given directly at the entrance gate even though there are many places inside to exchange the vouchers.","facility, drink, entrance","negative, negative, negative","sites, drinks, entrance"
1a6be1c49e8f437fb4dc4685eeaff85c,2019-02-23 18:04:39,Gunung Tangkuban Parahu,"Salahsatu Destinasi tempat wisata keluarga yang paling saya favoritkan di jawa barat, tapi jangan lupa untuk selalu memakai masker penutup hidung agar tidak terjadi hal hal yang tidak di ingin kan / mengurangin dampak dari asap bau belerang.",5,neutral,neutral,neutral,"One of my favorite family tourist destinations in West Java, but don't forget to always wear a nose mask to prevent unwanted incidents / reduce the impact of sulfurous odors.","place, crowd, air, safety","positive, neutral, negative, negative","destinations, incidents, odors, mask"
619211aa01f84a2c93632ee1608abf75,2022-06-23 18:21:57,Terminal Wisata Grafika Cikole,"Tempat nya indah, nyaman,sejuk dan sangat bgs dan recommend banget buat wisata klg atau pun buat acr apapun.ada beberapa permainan buat game dan ada edukasi satwa nya jg.bagi yg mau camping pun tersedia di sn ...seru dan pasti menyenangkan 👍",5,neutral,neutral,positive,"The place is beautiful, comfortable, cool, and very good, highly recommended for family tours or any events. There are several games available and also animal education. For those who want to camp, it is also available there... fun and definitely enjoyable 👍","place, comfort, entertainment, activity, accommodation","positive, positive, positive, positive, positive","place, comfortable, games, camp, camp"
3bc4d4f810f743c090ae6bdc1d03ae89,2022-02-23 18:04:42,Gunung Tangkuban Parahu,"Perjalanan Naik Turun, terbayarkan semua, saat sampai di Puncak TWA Tangkuban Perahu, Kawah Ratu. Maa syaa ALLAH Tabarakallah. Destinasi Wisata Lokal, yang harus terus dan terus dimajukan, dengan cara, datangi dan rawat bersama. Terimakasih.",5,neutral,neutral,positive,"The up and down journey was all worth it when we reached the peak of TWA Tangkuban Perahu, Kawah Ratu. Masha'Allah Tabarakallah. A local tourist destination that must be continuously promoted by visiting and caring for it together. Thank you.","attraction, place, attraction","positive, positive, positive","TWA Tangkuban Perahu, destination, Kawah Ratu"
38efb4d9d9b6424a8b34fa571f90b801,2022-08-23 17:57:11,Floating Market Lembang,"Untuk jalan2 bersama keluarga cocok banget karna dari wahana, kuliner, dan kegiatan cocok untuk segala usia. Tempat duduknya juga banyak jadi bisa lesehan duduk2 untuk makan dan istirahat sejenak. Makanan yang dijual juga cukup ramah kantong",4,neutral,neutral,neutral,"Perfect for a family outing, as the rides, culinary options, and activities are suitable for all ages. There are also plenty of seats, so you can relax on the floor or sit to eat and rest for a while. The food sold is also quite affordable.","attraction, food, price","positive, positive, positive","rides, food, affordable"
ace732b52d4f4e92b5334ec7ad2e4feb,2019-02-23 18:23:01,Terminal Wisata Grafika Cikole,"Pilihan tepat untuk acara gathering kantor atau hanya sekadar mengajak keluarga

Wahana favorit masih dipegang flying fox

Jika Anda ingin berhemat, sebaiknya membawa makanan dan minuman sendiri karena harga tempat makan disini relatif mahal",4,neutral,negative,positive,"The right choice for a company gathering or just for a family outing

The favorite attraction is still the flying fox

If you want to save money, it's best to bring your own food and drinks as the food prices here are relatively expensive","attraction, food, price, drink","positive, negative, negative, negative","attraction, food, prices, drinks"
ab56f1e6ee1343ee899727e8d98827f5,2022-04-15 13:22:53,Gunung Putri Lembang,"Fasilitas di bawah ada penyewaan hammock, beli kayu bakar, warung, parkir, wc, mushola. Fasilitas di atas gunung ada wc dan sudah banyak dataran untuk dibangun tenda. Tempatnya ramai, apalagi liburan. Pemandangan terbaiknya di waktu sunrise.",5,neutral,positive,positive,"The facilities below include hammock rentals, firewood purchases, a shop, parking, restrooms, and a prayer room. The facilities on the mountain include restrooms and many flat areas for setting up tents. The place is crowded, especially during holidays. The best view is at sunrise.","facility, facility, parking, restroom, facility, place, view","neutral, neutral, neutral, neutral, neutral, negative, positive","facilities, facilities, parking, restrooms, facilities, place, view"
cbde74e5eff34591b74a082b259b7221,2022-02-23 17:58:00,Floating Market Lembang,"Rekomendasi untuk liburan keluarga, harga masuk hanya 30k dan dapet free coffe, dan rekomendasi untuk yang doyan makan tempat ini Rekomendasi untuk wisata kuliner nya, unik nya sistem pembayaran pakai duit bambu, sebuah daya tarik tersendiri",5,neutral,neutral,positive,"Recommendations for a family vacation, entrance fee is only 30k and you get a free coffee. And a recommendation for those who love to eat, this place is a recommendation for culinary tourism. Uniquely, the payment system uses bamboo money, which is an attraction in itself.","ticket, drink, place, attraction, tradition","positive, positive, positive, positive, positive","entrance, coffee, place, attraction, bamboo money"
