id,datetime,location,text,rating,accessibility,facility,activity,english_translation
2c3da4cf3f824a2bb94e431874ad739a,15-02-2019 13:49,Curug Maribaya,keren tempat yg indah buat muda mudi yg seneng selvy,5,neutral,neutral,positive,
962f4765933c46fe9a06b18af5a9805e,15-02-2020 12:24,Curug Tilu Leuwi Opat,kesini pas lagi kering masih asri kok adem,4,neutral,neutral,positive,
6e2855c0eaca42e48d8852bd6ef8377e,23-02-2022 18:13,Ciwangun Indah Camp (CIC),keren kuy lanjut ke cikole lebih kuy lagi,5,neutral,neutral,neutral,
0349fd75918749ec87fcb688d0b004bd,15-10-2022 12:40,Sarae Hills,bagus buat poto poto sayang ga bisa botram di lokasi,3,neutral,negative,positive,
ae8aba03b288454490d44b8b47398565,15-02-2022 14:05,Curug Layung Camp Situ Lembang,recommended nyaman asri di best lah kokona mah,5,neutral,neutral,positive,
219e6b93b1244c64befb65f6872abf98,23-02-2022 18:05,Gunung Tangkuban Parahu,tempat wisata alam yang menarik sejuk dan indah,5,neutral,neutral,neutral,
4601556235934618a6c25973320984e9,15-02-2021 13:23,Gunung Putri Lembang,view sore hari pagi dan malam harinya q indah sekali,4,neutral,neutral,positive,
fbeefe7ba7b843bf9596e4f06a1411f1,15-02-2019 13:48,Curug Maribaya,jalan ya kecil berkelok dn turun naik dn kadang macet,3,negative,neutral,neutral,
20a3327b66be481691d6022f6df03cb7,23-02-2022 18:23,Terminal Wisata Grafika Cikole,adem bngt udaranya nyaman bersih pas buat yg bln madu,5,neutral,neutral,positive,
077f742604ca47f3ba8db10aa6819ea7,15-02-2022 11:58,Curug Malela,dari bandung lumayan bagus jalan a jejak gowes,5,neutral,neutral,neutral,
fc850921d03e4a5dbbc03956f62b19ff,15-02-2021 13:23,Gunung Putri Lembang,ada yg punya nomor bcnya kira-kira buka ga weekend ni,5,neutral,neutral,neutral,
d10e397fbe974544aec18912828dd366,15-05-2022 13:04,Taman Lembah DEWATA,masuk cuma 20k udah dapet pemandangan sebagus ini,3,neutral,neutral,positive,
de14a623cc5f420cb724326e8cd70880,15-03-2022 12:39,Sarae Hills,utk objek yg cm sgtu tiket masuknya terlalu mahal,5,neutral,negative,neutral,
4b0e811b7f7344cebcdbbdfb319cfb9d,15-02-2019 13:29,Stone Garden,ngga nyangka bisa dapet spot foto yg recommended,3,neutral,neutral,positive,
6d6eba3a7c574a00a9e502fe0a3d9192,23-02-2019 18:13,Ciwangun Indah Camp (CIC),ko kaya yg kurang ke urus yah padahal tempatnya indah,3,neutral,negative,neutral,
749e494d51e84f1a993b9383e6cb7738,15-02-2019 13:30,Stone Garden,utk yg suka outdoor foto-foto tp makanan cm ada di bawah,5,neutral,neutral,neutral,
08a540c41ba1406898e77080f209fbf8,15-02-2021 12:25,Curug Tilu Leuwi Opat,rute tdk terlalu ekstrim untuk anak-anak atau pun org tua,4,positive,neutral,neutral,
3cd76c45af91471f845cf810c141ab82,15-02-2022 14:09,Curug Cimahi / Curug Pelangi,curug yg sangat tinggi tempatnya cocok buat olah raga,4,neutral,neutral,positive,
4d70b967b5a94e51950283ee67e94fb2,15-02-2019 13:30,Stone Garden,pemandangan bagus tp blm nyaman klo ada monyet,5,neutral,neutral,positive,
f037c77abb4944eda96746a3492878ea,15-06-2022 13:24,Gunung Putri Lembang,bagus buat ngecamp olah raga tiket masuk terjangkau,5,neutral,neutral,positive,
57550c324e704d56a25829e890e01beb,15-02-2022 13:23,Gunung Putri Lembang,keren post fotonya cuma susah ke air jauh benget,4,neutral,negative,positive,
1bbec7fd98f04a668fa68e63b2228c36,23-07-2022 18:13,Ciwangun Indah Camp (CIC),tempatnya bagus dgn hamparan kebun teh dgn air terjun,4,neutral,neutral,neutral,
fec2f40274cd43dda613013091099f8b,23-02-2021 18:34,Orchid Forest Cikole,mantap dingin hanya spot foto dan ada live music juga,5,neutral,positive,positive,
93df05a5937445618b909bcd3fa3d87d,15-02-2020 13:29,Stone Garden,jalan menuju kesini lumayan susah dan becek ga ada ojek,5,negative,neutral,neutral,
4ba9c14a31ad436bb10b25261477096c,15-02-2019 13:48,Curug Maribaya,bagus sih tapi kurang cocok buat penikmat curug,5,neutral,neutral,positive,
585d931db858485d9c7446672b98d167,15-02-2019 14:18,Curug Sawer Cililin,hari minggu gratis tapi ada oknum yg minta karcis masuk,4,neutral,neutral,neutral,
04e79750b0ab4bdd9cfb7381984178b4,15-02-2020 12:32,Taman Hutan Jayagiri Lembang,udara yang sejuk alam pinus yang indah dan ada wc umum,5,neutral,neutral,positive,
914069d659594f9b8797f5f84e84ed5e,15-11-2022 13:23,Gunung Putri Lembang,buat camping ceria nih asikk lokasinya dkt dr parkiran,5,neutral,neutral,positive,
cd483e7e7173400e8767baf9c90cccc1,15-02-2020 13:48,Curug Maribaya,bagus dan ada kolam rendam nyam buka sampe malem lagi,5,neutral,neutral,positive,
a66a8dc22e43448e80d74e18405a972b,15-02-2022 14:09,Curug Cimahi / Curug Pelangi,curug cimahi best view harus kesini kalo ke bandung ya,5,neutral,neutral,positive,
cb5228da5859491e871ac35f8b8a7b76,15-10-2022 12:39,Sarae Hills,cukup mhl naik jmbatan bayar lagi bkn 1 paket karcisnya,5,neutral,neutral,negative,
f1c33be4558442c08209eec8e87bbae2,23-12-2022 17:57,Floating Market Lembang,jujur bagusan pas terakhir kali ke sini tahun 2018,5,neutral,neutral,neutral,
3bf11fb25b33424c815b6ff380060cc8,15-05-2022 12:24,Curug Tilu Leuwi Opat,curugnya ada banyak dan curug yg terakhir agak ngumpet,5,neutral,neutral,neutral,
c883b059ea8d462c85d45f6694bbb3ba,23-02-2022 18:13,Ciwangun Indah Camp (CIC),seru banget udaranya segar jadi pengen lagi ke sana hha,5,neutral,neutral,neutral,
c0cf6561799742d8a002c2ab9546c62c,23-12-2022 18:22,Terminal Wisata Grafika Cikole,tempat yg adem masuk sdh termasuk wahana flying fox dll,4,neutral,neutral,positive,
3d25fe70b63546ce97b2ccf030cdaa43,15-07-2022 12:39,Sarae Hills,tempatnya enak pelayanannya juga baik-baik bagus buat poto,5,neutral,neutral,positive,
c30d569138f246a1b56c6a1e2e769a2e,15-02-2021 12:24,Curug Tilu Leuwi Opat,sayang pas ke sini airnya surut tempat bagus dan nyaman,5,neutral,positive,positive,
9ac9ec7c0d52490b80e2d0c254f7aaed,23-05-2022 18:22,Terminal Wisata Grafika Cikole,enak buat krlga anak bisa maen-maen dgn aman jg keren lah,5,neutral,positive,positive,
88ea6c1ba2ec4f41b00a452b457dfbfa,15-02-2020 13:49,Curug Maribaya,cuma spot curug mininya aja yg cukup menghiburku disini,4,neutral,neutral,positive,
5fbbc480b3084a3ba41a81a03118705b,15-02-2021 14:15,Bukit Senyum,mantap pemandangannya apa lagi bawa cewe haha,4,neutral,neutral,positive,
9f085bdc2876409590c3192dc285aa15,15-02-2022 21:07,Curug Panganten,tidak terlalu tinggi tapi cukup dingin siap basah kan,5,neutral,neutral,neutral,
392ec9aad1eb49f386c9d6769eeb3c1e,15-02-2021 13:49,Curug Maribaya,tempat yg asik adem asri dan buat foto-foto dehh,5,neutral,neutral,positive,
59b98719b5214190b4885d72bc2536c5,15-02-2019 13:24,Gunung Putri Lembang,tempat yang nyaman untuk keluar dari lalu lintas di kota,5,neutral,neutral,positive,
5a8873df8fd546288f03103b3b3224c7,15-02-2022 12:39,Sarae Hills,tidak disaran kan untuk akhir pekan dan pas tanggal merah,5,neutral,neutral,neutral,
941695fb23334b9b9bd5dbce4fc5cdfe,15-02-2020 13:23,Gunung Putri Lembang,viewnya mantep sekali tapu antrian wcnya panjang banget,4,neutral,negative,positive,
6640328de6294e3db1106e20ba4485e8,15-05-2022 12:39,Sarae Hills,ada yg kurang pelayanannya penawaran saat mau cap vasfor,5,neutral,negative,neutral,
57756e3ef30740f5ac8a42756b8fb703,15-02-2022 14:05,Curug Layung Camp Situ Lembang,tempatnya luas jadi banyak tempat untuk area campcer,5,neutral,neutral,positive,
610e530f2ff04528bdece00b070d5b60,15-02-2019 13:48,Curug Maribaya,suka bangt sma pemandangan hampir nyerah pas pulang,5,neutral,neutral,positive,
d7ebf409f752414db4462dd9a23c8519,23-02-2019 18:22,Terminal Wisata Grafika Cikole,tempat outbound yg seru dengan suasana yg sejuk dan nyaman,4,neutral,neutral,positive,
5362c28fac9e4ef1ab6c2de69416ee79,15-09-2022 12:39,Sarae Hills,tempatnya bgus musholanya juga bgus besih adem juga,5,neutral,neutral,positive,
7cc53694544848029afc539912090986,23-02-2022 18:22,Terminal Wisata Grafika Cikole,bagus sayang datangnya pas pandemi jd bbrp wahana tutup,5,neutral,neutral,neutral,
579a1cc7d5ab46ac965c077773a2365d,15-02-2022 13:29,Stone Garden,tempatnya enak indah dah pokonya jadi pengen ke sana lgi,5,neutral,neutral,positive,
92beb67a705a4bda9326c51580ecef79,15-02-2019 13:05,Taman Lembah DEWATA,enak sih luas tp ga banyak spot foto masuk 15rb motor 5rb,4,neutral,negative,positive,
112faeaa4fa6449cab9c0d4ec6ac8686,15-02-2020 14:15,Bukit Senyum,banyak spot poto arena bermain utk anak sejuk dan nyaman,5,neutral,neutral,positive,
6fa26ee9642a49b0afaeef8ed46feef4,15-02-2021 13:43,Sanghyang Heuleut,cukup asik buat hilanging penat tp hati-hati lh klo berenang,5,neutral,neutral,positive,
ab64a7f8afce43aa830f3665415cefd3,23-02-2021 18:05,Gunung Tangkuban Parahu,sebagai urang sunda asli ngga pernah bosen main kesini,5,neutral,neutral,neutral,
71232b7b164a483f87d121b52c0f11ef,15-02-2022 14:15,Bukit Senyum,tinggal akses jalan ke lokasi aja diperbaiki sisanya ok,5,negative,neutral,neutral,
09081b74ca5e4d0bbcd856b5f1f49c7b,15-02-2021 12:25,Curug Tilu Leuwi Opat,tempatnya ada buat kemah sama buat santay bareng keluarga,2,neutral,neutral,positive,
7c1505e4ac334f5eb6935a653d222871,23-02-2019 18:23,Terminal Wisata Grafika Cikole,lumayan buat piknik sama s doi wahana fotonya juga banyak,4,neutral,neutral,positive,
f6ffbf6a1c774ca9b04678ce6c574898,15-02-2020 13:48,Curug Maribaya,tempatnya bagus tp syg g bisa lebih dekat ke curugnya,5,neutral,neutral,positive,
8cb94d124ec74e3d9ead8e15172df1a3,15-02-2022 12:24,Curug Tilu Leuwi Opat,lok deket banget dari parkiran ga perlu jauh-jauh jln kaki,5,neutral,positive,positive,
6ad0aaa154c04e918d52358b8f99e154,23-02-2020 18:13,Ciwangun Indah Camp (CIC),seru bisa jalan ke kebun teh air sungainya dingin seger,5,neutral,neutral,neutral,
16e05ee7e07945c29ba28cbcc9dfa356,25-01-2023 13:22,Gunung Putri Lembang,bagus bgt tapi banyak biaya tambahan kayak ke wc aja bayar,5,neutral,neutral,neutral,
a25161c53dd84624ae2c2f228f6a09ed,15-02-2022 12:32,Taman Hutan Jayagiri Lembang,mantap buat berkemah sama buat berkemah saya kesitu juga,5,neutral,neutral,positive,
6a834560c99f4eb3929e19049925318e,15-10-2022 12:57,Kebun Begonia Lembang,tiket masuknya bisa ditukar es lilin dan es lilinnya enak,5,neutral,neutral,neutral,
97c7eb1f37064562b88bccac3c22d39a,15-02-2019 13:30,Stone Garden,tmpt yg bagus buat yg suka selfie dan tiketnya pun murah,5,neutral,neutral,positive,
d95c6eee22144a26b6f817e7bb68577e,15-02-2020 12:57,Kebun Begonia Lembang,taman yg indah dan terawat banyak tempat utk berselfi ria,5,neutral,neutral,positive,
4f08d28774a84cbeb58f0c3da2036190,15-01-2023 12:39,Sarae Hills,bagus viewnya masih ada beberapa venue yang belum selesai,5,neutral,neutral,positive,
011b2d8feea14890a9a587bb8660b7bc,15-02-2022 12:24,Curug Tilu Leuwi Opat,trekking paling seru yg wajib di coba buat semua haiking,5,neutral,positive,neutral,
ce644a53c4b845a9ad01a9aee5851832,23-02-2020 18:22,Terminal Wisata Grafika Cikole,mantap buat yang mau out bond camping dll yg suka outdor,5,neutral,positive,positive,
e352a0af309b4e5285ec97eeb3b7eb4c,15-02-2022 14:13,Sanghyang Kenit,mantap kali gais byk batu-batu gede yg cucok utk spot foto,5,neutral,neutral,positive,
8d2e98cf7dce409b88698ecfc289118a,15-02-2022 13:44,Sanghyang Heuleut,tempatnya indah cocok untuk orang yang tidak bisa move on,5,neutral,neutral,positive,
7f1d88c307d346b9982a7e833d09ce43,15-01-2023 13:28,Stone Garden,viewnya luar biasa apa apalagi di sore atau pagi hari,4,neutral,neutral,positive,
1c79cca5213441d5a03fd4e871be0d97,15-02-2020 13:05,Taman Lembah DEWATA,luas tempatnya utk biaya masuk 20rb weekday 25rb weekend,3,neutral,neutral,neutral,
147856a73dfa4cb597c265093fc9f4dc,15-02-2022 13:48,Curug Maribaya,pdhal perjuangan luar biasa tp curugnya kotor bnyk sampah,2,neutral,negative,negative,
8e93c0d549474a6d8670559922319746,15-02-2019 13:49,Curug Maribaya,hindari saat musim hujan karena licin airnya kurang indah,5,negative,negative,neutral,
2df8b76cd6fd4a5daa7782aca378d962,15-02-2020 13:29,Stone Garden,tempat berselfie ria dengan spot bebatuan stone garden,5,neutral,neutral,positive,
364866b1be4845678c81e15a5f708ca7,15-07-2022 11:58,Curug Malela,luar biasa cuman sayang bngt ada kya sampah-sampah aja di airnya,5,neutral,neutral,positive,
f6e9eedc73ac4ab5a7e04470592a4dcc,15-02-2019 13:49,Curug Maribaya,wisata alam air terjun pemandangan indah dan udara sejuk,4,neutral,neutral,positive,
db1ce2418ba046669d8f22f365e60a60,23-11-2022 18:22,Terminal Wisata Grafika Cikole,bagus indah tertata dgn baik petugasnya ramah di sopan,5,neutral,positive,positive,
84a09831478f48f6b6fc674fcbff6f2b,15-02-2021 13:30,Stone Garden,pemandangannya keren buat selfie fto dan enak buat merenung,5,neutral,neutral,positive,
46e83d9c947c42f0802da19e25cac8b8,15-02-2022 13:23,Gunung Putri Lembang,tempannya adem buat nenangin hati sama pikiran masih alami,5,neutral,neutral,positive,
bd88fa950fe941ab8179e096d1a1dcb3,15-02-2020 13:30,Stone Garden,tempat yg bagus walo panas ada beberapa saung untuk ngadem,4,neutral,neutral,positive,
a061c4ce1e9a4d62b042a25618de69ee,15-02-2019 13:30,Stone Garden,bagus buat hunting foto suka dibuat tempat prewedding juga lhoo,5,neutral,neutral,positive,
cebdd831023f464580a97dcb91796588,15-02-2019 14:15,Bukit Senyum,hutan pinus luas di tambah pemandangan bukit hijau nyaa,5,neutral,neutral,neutral,
92e8db37d8e9488f8bbf711a93589969,15-02-2019 13:30,Stone Garden,total 18 0 buat naik ke stone garden belum biaya bensin,5,neutral,neutral,neutral,
103428b09a254a24b30c0da63c880ce6,15-02-2019 13:23,Gunung Putri Lembang,tempat camping ceria yang asik sunrisenya juga asik pisan,5,neutral,neutral,positive,
d4477a8f09884312a2db2e879bc3e1bd,15-02-2019 13:48,Curug Maribaya,jalannya jauh tapi ada mamang ojeg yg siap antar jemput,3,neutral,neutral,neutral,
83073a7814054033a3074403504194c7,15-02-2020 13:23,Gunung Putri Lembang,mau tanya kalau disini ada buat penyewaan tendanya ga ya,5,neutral,neutral,neutral,
41fba4f3d56d4ad3bcbadd9bda5acda7,15-03-2022 13:23,Gunung Putri Lembang,kebersihan harus tetep di jaga ya agar tetep indah alam ini,5,neutral,negative,neutral,
39d59885a89f4039b887b4c039f61b2d,23-02-2019 18:12,Ciwangun Indah Camp (CIC),tempat ini cocok sekali untuk keluarga ada outboundnya juga,4,neutral,neutral,neutral,
9f1fd31fd98844919d91817e41a90275,15-04-2022 13:43,Sanghyang Heuleut,tempat sangat indah di bandung barat the secret heaven,1,neutral,neutral,positive,
9ed1ac2a141541c49040252b1fe5a420,15-05-2022 13:04,Taman Lembah DEWATA,tempat masih dalam tahap finishing harga tiket masuk per orang rp 10 0,5,neutral,neutral,negative,
af432538434247e4821629a4f46cd7f0,15-02-2022 13:43,Sanghyang Heuleut,aku sih yess kalo mau ke yang alami ya kesini purba banget,5,neutral,neutral,positive,
e40318e7c62a43148e5e7b9c6586ec79,15-02-2019 13:23,Gunung Putri Lembang,tempat sampah jauh banget jangan lupa bawa turun sampah mu,4,neutral,negative,neutral,
5518638197e94019b273cb4040da3649,23-01-2023 18:34,Orchid Forest Cikole,tempatnya adem jika sore lbh bagus krn ada lampu-lampu menyala,1,neutral,neutral,positive,
ef0836f09a8c4e1d9961ea5209273245,23-12-2022 18:22,Terminal Wisata Grafika Cikole,adem asik tempatnya buat wara wiri jln kaki menikmati alam,5,neutral,neutral,positive,
dbf753bc779442bdba8e30da0a8c9b7b,15-02-2021 13:23,Gunung Putri Lembang,enak pisan kalo buat camping asli dinginnya mantap pisan,4,neutral,neutral,positive,
6fbbd397e25449299ddf35bcf71d80e7,23-12-2022 18:34,Orchid Forest Cikole,hawanya seger cocok buat healing n offroad land rover,5,neutral,neutral,positive,
b83c1182d67b446f87d85511a700a462,23-05-2022 18:05,Gunung Tangkuban Parahu,slain mlihat tangkuban perahu qt jg bisa naik kuda di sini,3,neutral,neutral,neutral,
96886c9787f4411fbc37584face4e2f2,15-02-2021 13:29,Stone Garden,suasana na enak cuman jalan akses masuknya masih belum bagus,5,negative,neutral,positive,
de1e4e8632354566bf85c0f0b9407fa3,15-06-2022 13:30,Stone Garden,kalo dari stasiun padalarang jauh gk kalo naek angkutan umum,5,neutral,neutral,neutral,
9056b1178c9c4334952614f167926f57,15-02-2019 13:30,Stone Garden,pemandangn alam dngn berbagai batu karang yg yunik and alami,3,neutral,neutral,positive,
f9a6f8b42fdd4451b3e7cc4e6ef68fbd,15-02-2021 13:22,Gunung Putri Lembang,tiket masuk camping jadi 20rb per orang tempatnya bagus,3,neutral,neutral,positive,
0fc89aed946e4160b488030dc0dc19fb,15-02-2019 13:28,Stone Garden,lumayan nyaman u menghilangkan kepenatan sambil beror,5,neutral,neutral,positive,
509d82775e504997a88601bfbaa205cb,15-02-2019 13:28,Stone Garden,tempat ok yang sedikit butuh effort buat naik that s good,4,neutral,neutral,positive,
186ec5a31ab7435788ef20db64744d98,15-06-2022 13:23,Gunung Putri Lembang,toiletnya jorok tapi view sama tempat campnya bagus,5,neutral,negative,positive,
86216517bef64a3faa712a35d2064957,23-06-2022 18:05,Gunung Tangkuban Parahu,salah satu gunung merapi aktif yg bisa dikunjungi dngn mudah,5,neutral,neutral,neutral,
1889a46795054241a98c9d65590dda7d,15-02-2020 12:32,Taman Hutan Jayagiri Lembang,kalau enggak ada motor trail masuk kayaknya bakal lebih asik,2,neutral,neutral,positive,
b9069a8b99634c07bea37f6554362672,15-02-2021 12:25,Curug Tilu Leuwi Opat,viewnya mantap banyak wahana juga bnyak spot buat bersantai,4,neutral,neutral,positive,
254d2d8100fc485ba9276c997d1d1b69,15-02-2021 14:05,Curug Layung Camp Situ Lembang,tempat yang keren bagi saya untuk menekan kepala saya,5,neutral,neutral,positive,
9087b42d38044e23b9c0e427c7cc33ed,15-07-2022 13:04,Taman Lembah DEWATA,suka tempat ini ademm recommended tempat wisata di lembang,4,neutral,neutral,positive,
0b5401609c1f473a8e6a388af75bf2b4,15-05-2022 14:09,Curug Cimahi / Curug Pelangi,view bagus dan indah cocok untuk wisatawan luar kota bandung,5,neutral,neutral,positive,
261034bd1e1f4e0cb9d4122c70a428be,23-05-2022 18:04,Gunung Tangkuban Parahu,tempat bgs utk wisata kel jgn lupa bw baju hangat srg tangan,5,neutral,neutral,neutral,
e86ad556462f4b9eaf6bc467041810fb,15-02-2019 13:23,Gunung Putri Lembang,sangat indah kota bandung di lihat dari gunung putri lembang,5,neutral,neutral,positive,
4be4374042c94d739a1833927d59666c,15-02-2022 14:13,Sanghyang Kenit,kenapa masuk harus beli tiket maunya gratis aj jd biar rame,5,neutral,neutral,neutral,
ce73d4b30dde4ca994ed4524c646577d,15-07-2022 12:57,Kebun Begonia Lembang,sangat indah taman bunga namun syg bunga yg aku cari tdk ada,5,neutral,neutral,positive,
640ccf4ba75c4c52ac73d0aa33f514ea,15-02-2020 13:43,Sanghyang Heuleut,tempatnya keren sejuk dan pemandangannya memanjakan mata,5,neutral,neutral,positive,
41c5d7ce2ef443528fa5cd4cdf29be93,23-02-2020 18:13,Ciwangun Indah Camp (CIC),tempat yg cukup asyik adem dan nyaman untuk liburan keluarga,5,neutral,neutral,neutral,
472756371d614566be64ada36e77ca6c,15-01-2023 12:39,Sarae Hills,fasilitas lengkap kuliner wahana anak ada juga fashion,5,neutral,neutral,positive,
25404b2f328143ccae1b76e8fe679f0d,15-05-2022 14:20,Situ Ciburuy,rest area yang lumayan nyaman viewnya sejuk situ yg indah,4,neutral,neutral,positive,
3f48ae12f38f4a5180debb109dcded43,15-02-2021 13:05,Taman Lembah DEWATA,great lebih butuh tempat wisata alam spt ini recommended,5,neutral,neutral,positive,
ca98b25f458b442eb2157fc9d682779e,15-02-2020 13:49,Curug Maribaya,curugnya kecil jd klo hnya ingin melihat curug aj akan kecewa,3,neutral,neutral,negative,
fd2db373a4a14cf092d8a5b6eac19dc6,15-02-2019 13:49,Curug Maribaya,kotor mushola ga ada airnya air terjun kotor air sedikit,2,neutral,negative,negative,
1c249576884142dba171d202385297ae,23-02-2022 18:22,Terminal Wisata Grafika Cikole,suasana nyaman adem soft bagus deh buat yg suka ootd,5,neutral,neutral,positive,
f91a07ceaa2b4142896fb0a09e2b8c46,15-06-2022 14:09,Curug Cimahi / Curug Pelangi,yang jalanan mau sampai curug licin tapi bagus sih viewnya,5,neutral,neutral,positive,
033463d02dff42249452deb160e760fc,15-02-2019 13:49,Curug Maribaya,viewnya biasa saja lokasi air terjun jauh dari pintu masuk,3,negative,neutral,negative,
b7293d49ede741b0a87438d9c1b2044e,15-02-2019 14:15,Bukit Senyum,tempat yang nyaman untuk melepas segala persoalan di kota,4,neutral,neutral,positive,
8dc0565e798d4398810ad7bf6e8415cd,23-03-2022 18:05,Gunung Tangkuban Parahu,bagus parkirnya luas sarana belanja kuliner dan spot foto oke,5,neutral,positive,positive,
2bc60800020a41c9aa769df12cf86f88,23-01-2023 18:34,Orchid Forest Cikole,suka dengan tempat ini bersih dan rapi asyik bersama keluarga,5,neutral,positive,positive,
20d5a11b9810413aad3d21fb835b0a3a,15-02-2019 13:28,Stone Garden,tempatnya bagus buat ngadem dan berfoto hrga masuk pun murah,5,neutral,neutral,positive,
34f39d500914436fae944b0764338947,23-01-2023 18:04,Gunung Tangkuban Parahu,dari dulu sampai skrg msh tetap jadi tempat wisata yg menarik,5,neutral,neutral,neutral,
ba018eef22bc4c0fb8bc7f8bf76db8a6,15-02-2019 13:30,Stone Garden,sebelum viral mending sempetin ke sini banyak spot bagus bro,4,neutral,neutral,positive,
aede833ca40e4d82b78cc5c2c6fdfecf,23-02-2022 18:22,Terminal Wisata Grafika Cikole,lumayan lah kalo buat orang jenuh terus tiba-tiba pengen main,4,neutral,neutral,neutral,
21d0b3037d3c488eb58fdda091c6e33b,15-02-2020 13:44,Sanghyang Heuleut,kalo di tempat pemberhentian angkot terus jalan jauh ga ya,3,neutral,neutral,neutral,
9bea8a31ccb648928bc48b0833ef3bae,15-02-2019 14:18,Curug Sawer Cililin,tempat lumayan dekat dengan jalan raya hanya pas ke sana pas,4,neutral,neutral,neutral,
cf0ff885d119467d9b8ceb0032a302dd,15-02-2020 13:30,Stone Garden,tempat yg dibentuk alam cocok untuk berfoto dan dan bersepeda,4,neutral,neutral,positive,
3757d10a1cd74d07bb7ddcfc46e946ae,15-02-2020 13:49,Curug Maribaya,sayang airnya kotor dan bau amis dan masih ada sampah kiriman,2,neutral,negative,neutral,
6acceaa73e3045b1ac3052c57ab26b92,15-02-2020 13:23,Gunung Putri Lembang,menikmati sunrise yang sangat begitu indah dari atas awan,5,neutral,neutral,positive,
dd96a73a6e97407bad3e200a7b69e905,23-12-2022 18:04,Gunung Tangkuban Parahu,tempat wisata alam yg awesome bgt di lembang kab bdg barat,5,neutral,neutral,positive,
e866ef1f04f24f9c8ad869fd1d5977a4,15-02-2020 12:32,Taman Hutan Jayagiri Lembang,tempat cocok untuk pemula yg baru mau mencoba olahraga hiking,5,neutral,neutral,positive,
0627f800b08f4065b0a7d48483d1caf5,15-02-2019 13:29,Stone Garden,tempat poto-poto yg sangat indah udara sejuk pemandangan yg indah,3,neutral,neutral,positive,
602015777fc0476eada510e225c7e13b,15-02-2022 21:07,Curug Panganten,bagus msh alami aksesnya msh blm di buat yg bagus,5,neutral,neutral,positive,
ea005734933b416684fabfee8791c808,15-04-2022 12:39,Sarae Hills,disini terasa nyaman dan tdk membosankan 2x aku sdh kesini,5,neutral,neutral,positive,
4949c02b93ac4a869fdb99dda028be18,15-06-2022 13:05,Taman Lembah DEWATA,viewnya bagus banyak spot fotonya banyak mainan utk anak-anak,5,neutral,neutral,positive,
91929162accd405eb5ecdb8a8e365cc6,15-02-2021 14:20,Situ Ciburuy,adem klo sore nongkrong disini di tembat gerobak baso samping,5,neutral,neutral,neutral,
876fd5f75829465c8224726f6a3cfbbc,23-06-2022 18:05,Gunung Tangkuban Parahu,tempat yg ok dng cuaca yg dingin momen tergantung kabut,4,neutral,neutral,neutral,
754fe3a8991346ac94619217c72072d3,15-07-2022 14:09,Curug Cimahi / Curug Pelangi,tempatnya bagus tp lg macet karena jalurnya ada yg longsor,3,neutral,neutral,positive,
